report_date,apple brand search.var,apple non-brand search.var,direct-mail.var,facebook.var,google brand search.var,google non-brand search.var,google uac.var,impact radius.var,influencer.var,misc.var,podcast.var,radio.var,snapchat.var,tiktok.var,tv.var,num_uvs,num_d35_payrolls,apple brand search.spend,apple non-brand search.spend,direct-mail.spend,facebook.spend,google brand search.spend,google non-brand search.spend,google uac.spend,impact radius.spend,influencer.spend,misc.spend,podcast.spend,radio.spend,snapchat.spend,tiktok.spend,tv.spend,flagged_users,covid,Ally,Chime,Varo,Sofi,revenue_impact,referral,other_promo
2019-03-03,0.0,0.0,0.0,323756.0,2055.0,0.0,43418.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,724,15,0.0,0.0,0.0,5000.0,426.57999999999987,0.0,469.10615,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,58,0.0,7.0,0,0,0,9152.660000000,0,0
2019-03-04,0.0,0.0,0.0,230066.0,2599.0,0.0,90248.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,532,7,0.0,0.0,0.0,3033.29,465.7,0.0,924.2546500000001,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,54,0.0,7.0,0,0,0,9153.730000000,0,0
2019-03-05,0.0,0.0,0.0,376789.0,2467.0,0.0,77155.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,693,16,0.0,0.0,0.0,4999.999999999999,482.53,0.0,887.5344,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,71,0.0,8.0,0,0,0,15583.460000000,0,0
2019-03-06,0.0,0.0,0.0,753837.0,2631.0,0.0,88126.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,983,17,0.0,0.0,0.0,9705.1,456.60999999999996,0.0,888.07009,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,88,0.0,6.0,0,0,0,9319.610000000,0,0
2019-03-07,0.0,0.0,0.0,667307.0,2541.0,0.0,98911.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1173,26,0.0,0.0,0.0,7815.63,463.32000000000005,0.0,952.8069800000001,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,120,0.0,7.0,0,0,0,7490.660000000,0,0
2019-03-08,0.0,0.0,0.0,651519.0,2047.0,0.0,84043.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,828,17,0.0,0.0,0.0,5414.17,387.88,0.0,833.79646,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,87,0.0,6.0,0,0,0,7371.680000000,0,0
2019-03-09,0.0,0.0,0.0,749034.0,1902.0,0.0,92015.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,948,16,0.0,0.0,0.0,6748.830000000001,375.41999999999996,0.0,935.08393,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,88,0.0,7.0,0,0,0,6340.720000000,0,0
2019-03-10,0.0,0.0,0.0,726264.0,2216.0,0.0,104434.0,0.0,0.0,0.0,0.0,0.0,112.22999999999999,0.0,0.0,1047,24,0.0,0.0,0.0,7078.8099999999995,422.22,0.0,1026.10013,0.0,0.0,0.0,0.0,0.0,112.22999999999999,0.0,0.0,105,0.0,6.0,0,0,0,8102.560000000,0,0
2019-03-11,0.0,0.0,0.0,805849.0,2064.0,0.0,103661.0,0.0,0.0,0.0,0.0,0.0,282.45000000000005,0.0,0.0,1044,25,0.0,0.0,0.0,7716.020000000002,401.64,0.0,918.2312400000001,0.0,0.0,0.0,0.0,0.0,282.45000000000005,0.0,0.0,119,0.0,6.0,0,0,0,11336.190000000,0,0
2019-03-12,0.0,0.0,0.0,343052.0,1584.0,0.0,65335.0,0.0,0.0,0.0,0.0,0.0,272.65,0.0,0.0,1084,27,0.0,0.0,0.0,3738.8399999999997,374.6,0.0,664.9340900000001,0.0,0.0,0.0,0.0,0.0,272.65,0.0,0.0,131,0.0,7.0,0,0,0,11263.010000000,0,0
2019-03-13,0.0,0.0,0.0,509690.0,1706.0,0.0,135587.0,0.0,2480.0,0.0,0.0,0.0,250.0,0.0,0.0,851,25,0.0,0.0,0.0,4397.0599999999995,361.77,0.0,1214.6934,0.0,2480.0,0.0,0.0,0.0,250.0,0.0,0.0,115,0.0,9.0,0,0,0,7817.110000000,0,0
2019-03-14,0.0,0.0,0.0,549668.0,1758.0,0.0,94470.0,0.0,1538.0,0.0,0.0,0.0,250.0,0.0,0.0,986,18,0.0,0.0,0.0,5191.11,409.04999999999995,0.0,846.3734199999999,0.0,1538.0,0.0,0.0,0.0,250.0,0.0,0.0,114,0.0,8.0,0,0,0,8083.540000000,0,0
2019-03-15,0.0,0.0,0.0,580038.0,1545.0,0.0,101726.0,0.0,496.0,0.0,0.0,0.0,250.0,0.0,0.0,1068,23,0.0,0.0,0.0,5500.160000000001,367.97999999999996,0.0,1069.26818,0.0,496.0,0.0,0.0,0.0,250.0,0.0,0.0,167,0.0,8.0,0,0,0,8123.600000000,0,0
2019-03-16,0.0,0.0,0.0,518496.0,1396.0,0.0,60439.0,0.0,198.4,0.0,0.0,0.0,250.0,0.0,0.0,991,16,0.0,0.0,0.0,4805.64,271.21,0.0,607.39569,0.0,198.4,0.0,0.0,0.0,250.0,0.0,0.0,147,0.0,6.0,0,0,0,6060.070000000,0,0
2019-03-17,0.0,0.0,0.0,536897.0,1438.0,0.0,51943.0,0.0,148.8,0.0,0.0,0.0,250.0,0.0,0.0,1053,26,0.0,0.0,0.0,4626.490000000001,324.61999999999995,0.0,649.74728,0.0,148.8,0.0,0.0,0.0,250.0,0.0,0.0,141,0.0,7.0,0,0,0,7116.190000000,0,0
2019-03-18,0.0,0.0,0.0,485447.0,1735.0,0.0,49203.0,0.0,99.2,0.0,0.0,0.0,250.0,0.0,0.0,962,27,0.0,0.0,0.0,4094.0099999999993,382.82000000000005,0.0,666.61132,0.0,99.2,0.0,0.0,0.0,250.0,0.0,0.0,132,0.0,8.0,0,0,0,6950.220000000,0,0
2019-03-19,0.0,0.0,0.0,513484.0,1701.0,0.0,67057.0,0.0,49.6,0.0,0.0,0.0,249.99999999999997,0.0,0.0,1035,21,0.0,0.0,0.0,4750.72,346.73,0.0,745.66324,0.0,49.6,0.0,0.0,0.0,249.99999999999997,0.0,0.0,134,0.0,8.0,0,0,0,7818.990000000,0,0
2019-03-20,0.0,0.0,0.0,413667.0,1565.0,0.0,63136.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,938,10,0.0,0.0,0.0,4062.68,325.74999999999994,0.0,688.67255,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,139,0.0,8.0,0,0,0,9121.300000000,0,0
2019-03-21,0.0,0.0,0.0,356249.0,1584.0,0.0,62267.0,0.0,0.0,0.0,0.0,0.0,249.99999999999997,0.0,0.0,832,18,0.0,0.0,0.0,3477.0299999999997,275.61,0.0,682.54082,0.0,0.0,0.0,0.0,0.0,249.99999999999997,0.0,0.0,116,0.0,6.0,0,0,0,6531.500000000,0,0
2019-03-22,0.0,0.0,0.0,339465.0,1408.0,0.0,66274.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,698,10,0.0,0.0,0.0,3199.92,307.79,0.0,671.50325,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,119,0.0,5.0,0,0,0,7779.770000000,0,0
2019-03-23,0.0,0.0,0.0,317563.0,1304.0,0.0,54914.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,712,18,0.0,0.0,0.0,3491.74,327.27,0.0,661.07062,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,104,0.0,4.0,0,0,0,5661.090000000,0,0
2019-03-24,0.0,0.0,0.0,480261.0,1275.0,0.0,45604.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,757,12,0.0,0.0,0.0,4269.530000000001,249.79999999999995,0.0,596.78394,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,128,0.0,5.0,0,0,0,5552.890000000,0,0
2019-03-25,0.0,0.0,0.0,359671.0,1637.0,0.0,53953.0,0.0,0.0,0.0,0.0,0.0,249.3,0.0,0.0,845,24,0.0,0.0,0.0,3942.1200000000003,323.6,0.0,750.02662,0.0,0.0,0.0,0.0,0.0,249.3,0.0,0.0,156,0.0,7.0,0,0,0,5623.170000000,0,0
2019-03-26,0.0,0.0,0.0,412214.0,1608.0,0.0,45121.0,0.0,0.0,0.0,0.0,0.0,249.78999999999996,0.0,0.0,803,16,0.0,0.0,0.0,4060.2999999999997,362.12,0.0,787.20273,0.0,0.0,0.0,0.0,0.0,249.78999999999996,0.0,0.0,121,0.0,8.0,0,0,0,8539.970000000,0,0
2019-03-27,0.0,0.0,0.0,485830.0,1750.0,0.0,11161.0,0.0,235.0,0.0,0.0,0.0,250.0,0.0,0.0,1001,21,0.0,0.0,0.0,5746.710000000001,393.46999999999997,0.0,517.40729,0.0,235.0,0.0,0.0,0.0,250.0,0.0,0.0,143,0.0,8.0,0,0,0,6925.760000000,0,0
2019-03-28,0.0,0.0,0.0,281933.0,1805.0,0.0,12122.0,0.0,0.0,0.0,0.0,0.0,247.83,0.0,0.0,1135,37,0.0,0.0,0.0,4862.17,393.59000000000003,0.0,508.95059,0.0,0.0,0.0,0.0,0.0,247.83,0.0,0.0,138,0.0,8.0,0,0,0,7823.540000000,0,0
2019-03-29,0.0,0.0,0.0,329552.0,1640.0,0.0,10441.0,0.0,0.0,0.0,0.0,0.0,249.46999999999997,0.0,0.0,983,27,0.0,0.0,0.0,4444.320000000001,253.44999999999996,0.0,495.23703,0.0,0.0,0.0,0.0,0.0,249.46999999999997,0.0,0.0,118,0.0,8.0,0,0,0,8050.110000000,0,0
2019-03-30,0.0,0.0,0.0,315327.0,1387.0,0.0,11485.0,0.0,0.0,0.0,0.0,0.0,250.00000000000003,0.0,0.0,909,29,0.0,0.0,0.0,4507.720000000001,256.34,0.0,477.4861,0.0,0.0,0.0,0.0,0.0,250.00000000000003,0.0,0.0,122,0.0,8.0,0,0,0,6095.180000000,0,0
2019-03-31,0.0,0.0,0.0,301589.0,1497.0,0.0,10189.0,0.0,0.0,0.0,0.0,0.0,250.01,0.0,0.0,807,28,0.0,0.0,0.0,4030.3899999999994,309.60999999999996,0.0,399.99187,0.0,0.0,0.0,0.0,0.0,250.01,0.0,0.0,92,0.0,9.0,0,0,0,5463.630000000,0,0
2019-04-01,0.0,0.0,0.0,428427.0,1799.0,0.0,14435.0,0.0,0.0,0.0,0.0,0.0,250.01,0.0,0.0,910,26,0.0,0.0,0.0,3994.9500000000003,234.09000000000003,0.0,430.62,0.0,0.0,0.0,0.0,0.0,250.01,0.0,0.0,133,0.0,9.0,0,0,0,5959.010000000,0,0
2019-04-02,0.0,0.0,0.0,502098.0,1832.0,0.0,10429.0,0.0,0.0,0.0,0.0,0.0,427.0400000000001,0.0,0.0,933,30,0.0,0.0,0.0,4235.0,330.75000000000006,0.0,421.79,0.0,0.0,0.0,0.0,0.0,427.0400000000001,0.0,0.0,109,0.0,8.0,0,0,0,8193.200000000,0,0
2019-04-03,0.0,0.0,0.0,432665.0,1826.0,0.0,17098.0,0.0,0.0,0.0,0.0,0.0,549.9799999999999,0.0,0.0,997,32,0.0,0.0,0.0,4174.29,254.18000000000004,0.0,416.12498,0.0,0.0,0.0,0.0,0.0,549.9799999999999,0.0,0.0,124,0.0,9.0,0,0,0,7314.960000000,0,0
2019-04-04,0.0,0.0,0.0,517781.0,1815.0,0.0,18320.0,0.0,0.0,0.0,0.0,0.0,721.5799999999999,0.0,0.0,877,33,0.0,0.0,0.0,3935.7999999999997,272.31,0.0,408.41934,0.0,0.0,0.0,0.0,0.0,721.5799999999999,0.0,0.0,118,0.0,8.0,0,0,0,7373.650000000,0,0
2019-04-05,0.0,0.0,0.0,525228.0,1649.0,0.0,17792.0,0.0,0.0,0.0,0.0,0.0,563.4699999999999,0.0,0.0,1054,36,0.0,0.0,0.0,3948.000000000001,291.96999999999997,0.0,407.15803,0.0,0.0,0.0,0.0,0.0,563.4699999999999,0.0,0.0,124,0.0,7.0,0,0,0,5885.780000000,0,0
2019-04-06,0.0,0.0,0.0,404705.0,1462.0,0.0,13751.0,0.0,0.0,0.0,0.0,0.0,522.2600000000001,0.0,0.0,1050,35,0.0,0.0,0.0,4122.330000000001,294.08,0.0,297.53579,0.0,0.0,0.0,0.0,0.0,522.2600000000001,0.0,0.0,96,0.0,5.0,0,0,0,6751.900000000,0,0
2019-04-07,0.0,0.0,0.0,450925.0,1491.0,0.0,14402.0,0.0,0.0,0.0,0.0,0.0,523.69,0.0,0.0,996,38,0.0,0.0,0.0,4037.39,259.86,0.0,420.01929,0.0,0.0,0.0,0.0,0.0,523.69,0.0,0.0,101,0.0,5.0,0,0,0,4840.080000000,0,0
2019-04-08,0.0,0.0,0.0,459859.0,1722.0,0.0,14868.0,0.0,0.0,0.0,0.0,0.0,474.72,0.0,0.0,1021,29,0.0,0.0,0.0,3870.869999999999,297.26000000000005,0.0,490.69461,0.0,0.0,0.0,0.0,0.0,474.72,0.0,0.0,107,0.0,6.0,0,0,0,4908.030000000,0,0
2019-04-09,0.0,0.0,0.0,440129.0,1821.0,0.0,13345.0,0.0,0.0,0.0,0.0,0.0,474.09999999999997,0.0,0.0,1076,45,0.0,0.0,0.0,4034.4,315.04,0.0,451.11691,0.0,0.0,0.0,0.0,0.0,474.09999999999997,0.0,0.0,123,0.0,6.0,0,0,0,6037.760000000,0,0
2019-04-10,0.0,0.0,0.0,456559.0,1869.0,0.0,10507.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,973,42,0.0,0.0,0.0,3826.7399999999993,309.34999999999997,0.0,439.67952,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,114,0.0,6.0,0,0,0,6212.660000000,0,0
2019-04-11,0.0,0.0,0.0,481292.0,1827.0,0.0,10940.0,0.0,0.0,0.0,0.0,0.0,674.53,0.0,0.0,1016,39,0.0,0.0,0.0,4054.08,321.74999999999994,0.0,73.95901,0.0,0.0,0.0,0.0,0.0,674.53,0.0,0.0,109,0.0,5.0,0,0,0,6450.000000000,0,0
2019-04-12,0.0,0.0,0.0,431956.0,1562.0,0.0,11945.0,0.0,0.0,0.0,0.0,0.0,674.38,0.0,0.0,935,29,0.0,0.0,0.0,4193.200000000001,242.06000000000003,0.0,65.7456,0.0,0.0,0.0,0.0,0.0,674.38,0.0,0.0,75,0.0,6.0,0,0,0,7576.890000000,0,0
2019-04-13,0.0,0.0,0.0,541769.0,1545.0,0.0,21242.0,0.0,0.0,0.0,0.0,0.0,873.9,0.0,0.0,900,37,0.0,0.0,0.0,4620.070000000001,352.61000000000007,0.0,181.31236,0.0,0.0,0.0,0.0,0.0,873.9,0.0,0.0,91,0.0,5.0,0,0,0,6250.390000000,0,0
2019-04-14,0.0,0.0,0.0,511857.0,1522.0,0.0,23699.0,0.0,0.0,0.0,0.0,0.0,856.28,0.0,0.0,970,44,0.0,0.0,0.0,4401.7699999999995,330.96999999999997,0.0,233.70547,0.0,0.0,0.0,0.0,0.0,856.28,0.0,0.0,96,0.0,7.0,0,0,0,5378.190000000,0,0
2019-04-15,0.0,0.0,0.0,636733.0,1817.0,0.0,36774.0,0.0,750.0,0.0,0.0,0.0,874.2,0.0,0.0,1166,48,0.0,0.0,0.0,4617.83,347.73,0.0,413.51764,0.0,750.0,0.0,0.0,0.0,874.2,0.0,0.0,121,0.0,5.0,0,0,0,5439.200000000,0,0
2019-04-16,0.0,0.0,0.0,453096.0,1750.0,0.0,35982.0,0.0,450.0,0.0,0.0,0.0,874.99,0.0,0.0,1053,45,0.0,0.0,0.0,4444.98,347.96,0.0,401.72274,0.0,450.0,0.0,0.0,0.0,874.99,0.0,0.0,92,0.0,7.0,0,0,0,5559.070000000,0,0
2019-04-17,0.0,0.0,0.0,455692.0,1707.0,0.0,38287.0,0.0,150.0,0.0,0.0,0.0,874.99,0.0,0.0,1038,51,0.0,0.0,0.0,4540.6900000000005,348.0899999999999,0.0,500.30546,0.0,150.0,0.0,0.0,0.0,874.99,0.0,0.0,116,0.0,7.0,0,0,0,5386.020000000,0,0
2019-04-18,0.0,0.0,0.0,457247.0,1764.0,0.0,40542.0,0.0,610.0,0.0,0.0,0.0,875.0199999999999,0.0,0.0,979,45,0.0,0.0,0.0,4528.12,337.1700000000001,0.0,498.82741,0.0,610.0,0.0,0.0,0.0,875.0199999999999,0.0,0.0,86,0.0,8.0,0,0,0,6670.540000000,0,0
2019-04-19,0.0,0.0,0.0,421141.0,1554.0,0.0,32405.0,0.0,375.0,0.0,0.0,0.0,900.0400000000001,0.0,0.0,992,35,0.0,0.0,0.0,4683.65,316.72,0.0,348.98282,0.0,375.0,0.0,0.0,0.0,900.0400000000001,0.0,0.0,86,0.0,7.0,0,0,0,5878.760000000,0,0
2019-04-20,0.0,0.0,0.0,450703.0,1469.0,0.0,32426.0,0.0,140.0,0.0,0.0,0.0,899.8600000000001,0.0,0.0,874,31,0.0,0.0,0.0,4683.53,285.14000000000004,0.0,439.73096,0.0,140.0,0.0,0.0,0.0,899.8600000000001,0.0,0.0,83,0.0,6.0,0,0,0,4647.290000000,0,0
2019-04-21,0.0,0.0,0.0,495425.0,1362.0,0.0,34588.0,0.0,59.0,0.0,0.0,0.0,894.6600000000001,0.0,0.0,843,37,0.0,0.0,0.0,4544.089999999999,232.48999999999998,0.0,468.30458,0.0,59.0,0.0,0.0,0.0,894.6600000000001,0.0,0.0,86,0.0,5.0,0,0,0,5297.390000000,0,0
2019-04-22,0.0,0.0,0.0,527371.0,1864.0,0.0,45630.0,0.0,33.0,0.0,0.0,0.0,949.7099999999999,0.0,0.0,815,22,0.0,0.0,0.0,4621.959999999999,277.69000000000005,0.0,563.44278,0.0,33.0,0.0,0.0,0.0,949.7099999999999,0.0,0.0,83,0.0,5.0,0,0,0,4724.710000000,0,0
2019-04-23,0.0,0.0,0.0,473785.0,1850.0,0.0,34814.0,0.0,22.0,0.0,0.0,0.0,1403.17,0.0,0.0,896,35,0.0,0.0,0.0,4634.4800000000005,357.26000000000005,0.0,460.12897,0.0,22.0,0.0,0.0,0.0,1403.17,0.0,0.0,84,0.0,7.0,0,0,0,5700.440000000,0,0
2019-04-24,0.0,0.0,0.0,449657.0,1881.0,0.0,42800.0,0.0,11.0,0.0,0.0,0.0,1393.6399999999999,0.0,0.0,879,40,0.0,0.0,0.0,4644.58,309.23,0.0,543.42542,0.0,11.0,0.0,0.0,0.0,1393.6399999999999,0.0,0.0,91,0.0,8.0,0,0,0,5497.940000000,0,0
2019-04-25,0.0,0.0,0.0,423477.0,1810.0,0.0,31150.0,0.0,0.0,0.0,0.0,0.0,1455.16,0.0,0.0,921,39,0.0,0.0,0.0,4703.2699999999995,279.37000000000006,0.0,393.26452,0.0,0.0,0.0,0.0,0.0,1455.16,0.0,0.0,93,0.0,9.0,0,0,0,6630.540000000,0,0
2019-04-26,0.0,0.0,0.0,382817.0,1738.0,0.0,34761.0,0.0,0.0,0.0,0.0,0.0,1585.2999999999997,0.0,0.0,852,36,0.0,0.0,0.0,4890.2300000000005,332.09,0.0,403.49488,0.0,0.0,0.0,0.0,0.0,1585.2999999999997,0.0,0.0,69,0.0,9.0,0,0,0,6489.790000000,0,0
2019-04-27,0.0,0.0,0.0,390693.0,1480.0,0.0,36060.0,0.0,0.0,0.0,0.0,0.0,1567.98,0.0,0.0,891,37,0.0,0.0,0.0,5138.299999999999,287.58000000000004,0.0,512.26057,0.0,0.0,0.0,0.0,0.0,1567.98,0.0,0.0,90,0.0,10.0,0,0,0,6698.240000000,0,0
2019-04-28,0.0,0.0,0.0,373138.0,1530.0,0.0,36688.0,0.0,0.0,0.0,0.0,0.0,1607.9500000000003,0.0,0.0,941,32,0.0,0.0,0.0,5007.890000000001,316.95000000000005,0.0,489.45432,0.0,0.0,0.0,0.0,0.0,1607.9500000000003,0.0,0.0,80,0.0,8.0,0,0,0,6661.770000000,0,0
2019-04-29,0.0,0.0,0.0,410347.0,1843.0,0.0,42047.0,0.0,0.0,0.0,0.0,0.0,1216.3400000000001,0.0,0.0,883,32,0.0,0.0,0.0,4870.61,278.31,0.0,597.91433,0.0,0.0,0.0,0.0,0.0,1216.3400000000001,0.0,0.0,70,0.0,9.0,0,0,0,5633.360000000,0,0
2019-04-30,0.0,0.0,0.0,436877.0,1712.0,0.0,31203.0,0.0,0.0,0.0,0.0,0.0,872.35,0.0,0.0,842,40,0.0,0.0,0.0,4841.12,290.98999999999995,0.0,391.6928,0.0,0.0,0.0,0.0,0.0,872.35,0.0,0.0,83,0.0,9.0,0,0,0,5366.370000000,0,0
2019-05-01,0.0,0.0,0.0,463601.0,1867.0,0.0,51392.0,0.0,0.0,0.0,0.0,0.0,1555.88,0.0,0.0,973,38,0.0,0.0,0.0,4910.790000000001,304.02,0.0,550.24269,0.0,0.0,0.0,0.0,0.0,1555.88,0.0,0.0,95,0.0,10.0,0,0,0,6807.450000000,0,0
2019-05-02,0.0,0.0,0.0,425013.0,1783.0,0.0,37118.0,0.0,0.0,0.0,0.0,0.0,1029.28,0.0,0.0,961,28,0.0,0.0,0.0,5135.289999999999,315.68000000000006,0.0,482.52009,0.0,0.0,0.0,0.0,0.0,1029.28,0.0,0.0,95,0.0,8.0,0,0,0,7327.870000000,0,0
2019-05-03,0.0,0.0,0.0,410280.0,1656.0,0.0,37637.0,0.0,0.0,0.0,0.0,0.0,1436.25,0.0,0.0,845,38,0.0,0.0,0.0,5123.770000000001,323.89,0.0,457.75937,0.0,0.0,0.0,0.0,0.0,1436.25,0.0,0.0,81,0.0,6.0,0,0,0,7363.990000000,0,0
2019-05-04,0.0,0.0,0.0,461639.0,1530.0,0.0,38559.0,0.0,0.0,0.0,0.0,0.0,1383.1499999999999,0.0,0.0,856,29,0.0,0.0,0.0,5110.52,305.14,0.0,428.0452,0.0,0.0,0.0,0.0,0.0,1383.1499999999999,0.0,0.0,106,0.0,6.0,0,0,0,7254.640000000,0,0
2019-05-05,0.0,0.0,0.0,493467.0,1450.0,0.0,31095.0,0.0,0.0,0.0,0.0,0.0,1045.8799999999999,0.0,0.0,844,30,0.0,0.0,0.0,4912.18,237.25000000000003,0.0,414.80897,0.0,0.0,0.0,0.0,0.0,1045.8799999999999,0.0,0.0,93,0.0,7.0,0,0,0,7402.430000000,0,0
2019-05-06,0.0,0.0,0.0,498566.0,1785.0,0.0,29353.0,0.0,0.0,0.0,0.0,0.0,995.06,0.0,0.0,915,38,0.0,0.0,0.0,4865.349999999999,232.61999999999998,0.0,401.72749,0.0,0.0,0.0,0.0,0.0,995.06,0.0,0.0,85,0.0,7.0,0,0,0,6341.690000000,0,0
2019-05-07,0.0,0.0,0.0,487070.0,1677.0,0.0,27493.0,0.0,0.0,0.0,0.0,0.0,1028.7900000000002,0.0,0.0,1024,37,0.0,0.0,0.0,4918.969999999999,243.11,0.0,392.04016,0.0,0.0,0.0,0.0,0.0,1028.7900000000002,0.0,0.0,77,0.0,7.0,0,0,0,6895.790000000,0,0
2019-05-08,0.0,0.0,0.0,460778.0,1765.0,0.0,27964.0,0.0,0.0,0.0,0.0,0.0,1145.22,0.0,0.0,891,26,0.0,0.0,0.0,4867.52,305.40999999999997,0.0,358.74772,0.0,0.0,0.0,0.0,0.0,1145.22,0.0,0.0,42,0.0,6.0,0,0,0,7920.570000000,0,0
2019-05-09,0.0,0.0,0.0,437395.0,1821.0,0.0,26290.0,0.0,0.0,0.0,0.0,0.0,1117.1300000000003,0.0,0.0,1030,46,0.0,0.0,0.0,4930.35,282.52,0.0,387.77208,0.0,0.0,0.0,0.0,0.0,1117.1300000000003,0.0,0.0,74,0.0,7.0,0,0,0,9725.410000000,0,0
2019-05-10,0.0,0.0,0.0,466655.0,1567.0,0.0,27847.0,0.0,0.0,0.0,0.0,0.0,1202.25,0.0,0.0,1014,34,0.0,0.0,0.0,5072.759999999999,239.54,0.0,387.44905,0.0,0.0,0.0,0.0,0.0,1202.25,0.0,0.0,61,0.0,7.0,0,0,0,8723.630000000,0,0
2019-05-11,0.0,0.0,0.0,484500.0,1471.0,0.0,24529.0,0.0,5000.0,0.0,0.0,0.0,1277.22,0.0,0.0,946,30,0.0,0.0,0.0,5353.610000000001,305.12,0.0,384.11645,0.0,5000.0,0.0,0.0,0.0,1277.22,0.0,0.0,43,0.0,8.0,0,0,0,7399.280000000,0,0
2019-05-12,0.0,0.0,0.0,499464.0,1448.0,0.0,29006.0,0.0,3000.0,0.0,0.0,0.0,1135.85,0.0,0.0,1038,46,0.0,0.0,0.0,4960.89,254.39,0.0,386.54767,0.0,3000.0,0.0,0.0,0.0,1135.85,0.0,0.0,43,0.0,10.0,0,0,0,7152.510000000,0,0
2019-05-13,0.0,0.0,0.0,525640.0,1895.0,0.0,33886.0,0.0,1000.0,0.0,0.0,0.0,945.3800000000001,0.0,0.0,1146,38,0.0,0.0,0.0,4991.93,291.23,0.0,388.59118,0.0,1000.0,0.0,0.0,0.0,945.3800000000001,0.0,0.0,57,0.0,9.0,0,0,0,6921.650000000,0,0
2019-05-14,0.0,0.0,0.0,533243.0,1892.0,0.0,32091.0,0.0,670.0,0.0,0.0,0.0,1084.9499999999998,0.0,0.0,1292,51,0.0,0.0,0.0,4880.09,338.5400000000001,0.0,381.06041,0.0,670.0,0.0,0.0,0.0,1084.9499999999998,0.0,0.0,66,0.0,10.0,0,0,0,7804.680000000,0,0
2019-05-15,0.0,0.0,0.0,447145.0,1931.0,0.0,32508.0,0.0,462.0,0.0,0.0,0.0,1004.3699999999999,0.0,0.0,1204,44,0.0,0.0,0.0,4960.170000000001,328.78000000000003,0.0,386.15387,0.0,462.0,0.0,0.0,0.0,1004.3699999999999,0.0,0.0,64,0.0,7.0,0,0,0,10137.490000000,0,0
2019-05-16,0.0,0.0,0.0,474676.0,1829.0,0.0,26404.0,0.0,254.0,0.0,0.0,0.0,888.05,0.0,0.0,1146,43,0.0,0.0,0.0,5159.29,231.75,0.0,384.47053,0.0,254.0,0.0,0.0,0.0,888.05,0.0,0.0,52,0.0,8.0,0,0,0,8347.480000000,0,0
2019-05-17,0.0,0.0,0.0,458231.0,1551.0,0.0,31179.0,0.0,121.6,0.0,0.0,0.0,738.99,0.0,0.0,998,33,0.0,0.0,0.0,5127.83,331.1700000000001,0.0,319.751,0.0,121.6,0.0,0.0,0.0,738.99,0.0,0.0,53,0.0,5.0,0,0,0,8997.920000000,0,0
2019-05-18,0.0,0.0,0.0,444174.0,1543.0,0.0,31692.0,0.0,16.2,0.0,0.0,0.0,731.1700000000001,0.0,0.0,898,27,0.0,0.0,0.0,5583.660000000001,422.93000000000006,0.0,375.81032,0.0,16.2,0.0,0.0,0.0,731.1700000000001,0.0,0.0,49,0.0,6.0,0,0,0,6983.220000000,0,0
2019-05-19,0.0,0.0,0.0,423595.0,1441.0,0.0,34149.0,0.0,10.8,0.0,0.0,0.0,857.72,0.0,0.0,1000,38,0.0,0.0,0.0,5212.959999999999,328.12999999999994,0.0,363.5227,0.0,10.8,0.0,0.0,0.0,857.72,0.0,0.0,52,0.0,5.0,0,0,0,6943.310000000,0,0
2019-05-20,0.0,0.0,0.0,449794.0,1778.0,0.0,31256.0,0.0,5.4,0.0,0.0,0.0,478.91999999999996,0.0,0.0,1146,34,0.0,0.0,0.0,4861.37,397.29,0.0,397.94282,0.0,5.4,0.0,0.0,0.0,478.91999999999996,0.0,0.0,67,0.0,6.0,0,0,0,7248.130000000,0,0
2019-05-21,0.0,0.0,0.0,328298.0,1899.0,0.0,25394.0,0.0,0.0,0.0,0.0,0.0,652.9600000000002,0.0,0.0,1060,36,0.0,0.0,0.0,4317.96,398.77,0.0,327.65945,0.0,0.0,0.0,0.0,0.0,652.9600000000002,0.0,0.0,47,0.0,6.0,0,0,0,8108.210000000,0,0
