report_date,apple brand search.var,apple non-brand search.var,direct-mail.var,facebook.var,google brand search.var,google non-brand search.var,google uac.var,impact radius.var,influencer.var,misc.var,podcast.var,promo.var,radio.var,snapchat.var,tiktok.var,tv.var,num_uvs,num_d35_payrolls,num_d63_payrolls,num_d90_payrolls,apple brand search.spend,apple non-brand search.spend,direct-mail.spend,facebook.spend,google brand search.spend,google non-brand search.spend,google uac.spend,impact radius.spend,influencer.spend,misc.spend,podcast.spend,promo.spend,radio.spend,snapchat.spend,tiktok.spend,tv.spend,flagged_uvs,flagged_d35,flagged_d63,flagged_d90,covid,Ally,Chime,Varo,Sofi,prodege_spend,affiliate.spend,affiliate.var,referral,subscriptions_live,referral_100,pca_live,promocustom.spend,promocustom.var,snap_var_pred,snap_var_unmodeled
2019-03-01,626.0,4.0,0.0,353016.0,2241.0,0.0,44221.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0,0.0,550,12,15,15,206.85,3.63,0.0,5000.0,416.08,0.0,398.49646,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,31,0,1,1,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0
2019-03-02,719.0,9.0,0.0,330045.0,1920.0,0.0,34251.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0,0.0,634,11,14,17,201.07,2.57,0.0,4999.999999999999,467.19,0.0,325.43035,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,35,0,0,0,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0
2019-03-03,672.0,8.0,0.0,323756.0,2055.0,0.0,43418.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0,0.0,683,15,22,25,188.05,6.89,0.0,4999.999999999999,426.58000000000004,0.0,469.10615,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,41,0,0,0,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0
2019-03-04,680.0,9.0,0.0,230066.0,2599.0,0.0,90248.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0,0.0,485,6,11,13,182.18,5.54,0.0,3033.29,465.70000000000005,0.0,924.2546500000001,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,47,1,2,3,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0
2019-03-05,841.0,3.0,0.0,376789.0,2467.0,0.0,77155.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0,0.0,648,14,25,29,160.67000000000002,2.48,0.0,5000.0,482.5299999999999,0.0,887.5344,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,45,2,2,2,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0
2019-03-06,738.0,4.0,0.0,753837.0,2631.0,0.0,88126.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0,0.0,929,16,25,28,167.21,1.17,0.0,9705.099999999999,456.61,0.0,888.07009,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,54,1,3,3,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0
2019-03-07,834.0,0.0,0.0,667307.0,2541.0,0.0,98911.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0,0.0,1112,25,38,43,156.89,0.0,0.0,7815.629999999999,463.32000000000005,0.0,952.8069800000001,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,61,1,2,2,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95378.55257050612,0.0
2019-03-08,1033.0,0.0,0.0,651519.0,2047.0,0.0,84043.0,0.0,0.0,0.0,0.0,0.0,0.0,94903.15472778137,0.0,0.0,771,17,24,26,249.86,0.0,0.0,5414.17,387.88,0.0,833.79646,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,57,0,1,2,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94903.15472778137,0.0
2019-03-09,1121.0,0.0,0.0,749034.0,1902.0,0.0,92015.0,0.0,0.0,0.0,0.0,0.0,0.0,94903.15472778137,0.0,0.0,905,15,17,17,314.21000000000004,0.0,0.0,6748.830000000001,375.4200000000001,0.0,935.08393,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,43,1,1,1,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94903.15472778137,0.0
2019-03-10,778.0,0.0,0.0,726264.0,2216.0,0.0,104434.0,0.0,0.0,0.0,0.0,0.0,0.0,95669.25835133229,0.0,0.0,979,23,35,40,240.18,0.0,0.0,7078.81,422.2199999999999,0.0,1026.10013,0.0,0.0,0.0,0.0,0.0,0.0,112.22999999999999,0.0,0.0,68,1,3,3,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95669.25835133229,0.0
2019-03-11,801.0,0.0,0.0,805849.0,2064.0,0.0,103661.0,0.0,0.0,0.0,0.0,0.0,0.0,99715.36939076257,0.0,0.0,988,24,30,33,261.18,0.0,0.0,7716.02,401.64,0.0,918.2312400000001,0.0,0.0,0.0,0.0,0.0,0.0,282.45000000000005,0.0,0.0,56,1,1,1,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99715.36939076257,0.0
2019-03-12,911.0,0.0,0.0,343052.0,1584.0,0.0,65335.0,0.0,0.0,0.0,0.0,0.0,0.0,99482.42444782745,0.0,0.0,1004,27,32,38,258.57,0.0,0.0,3738.84,374.59999999999997,0.0,664.9340900000001,0.0,0.0,0.0,0.0,0.0,0.0,272.65,0.0,0.0,80,0,1,1,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99482.42444782745,0.0
2019-03-13,877.0,0.0,0.0,509690.0,1706.0,0.0,135587.0,0.0,339402.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,776,25,34,36,252.08,0.0,0.0,4397.0599999999995,361.77000000000004,0.0,1214.6934,0.0,2480.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,75,0,0,0,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-14,819.0,0.0,0.0,549668.0,1758.0,0.0,94470.0,0.0,203641.2,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,907,18,28,38,261.53,0.0,0.0,5191.110000000001,409.05,0.0,846.3734199999999,0.0,1538.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,79,0,0,0,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-15,1145.0,0.0,0.0,580038.0,1545.0,0.0,101726.0,0.0,67880.4,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,974,21,37,42,303.58,0.0,0.0,5500.159999999999,367.97999999999996,0.0,1069.26818,0.0,496.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,94,2,2,2,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-16,1335.0,0.0,0.0,518496.0,1396.0,0.0,60439.0,0.0,27152.16,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,923,15,23,24,342.76,0.0,0.0,4805.64,271.21000000000004,0.0,607.39569,0.0,198.4,0.0,0.0,0.0,0.0,250.0,0.0,0.0,68,1,3,3,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-17,1495.0,0.0,0.0,536897.0,1438.0,0.0,51943.0,0.0,20364.12,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,992,26,32,37,379.66,0.0,0.0,4626.489999999999,324.62,0.0,649.74728,0.0,148.8,0.0,0.0,0.0,0.0,250.0,0.0,0.0,61,0,0,0,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-18,1202.0,0.0,0.0,485447.0,1735.0,0.0,49203.0,0.0,13576.08,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,891,26,33,39,373.99,0.0,0.0,4094.0100000000007,382.82,0.0,666.61132,0.0,99.2,0.0,0.0,0.0,0.0,250.0,0.0,0.0,71,1,2,2,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-19,1211.0,0.0,0.0,513484.0,1701.0,0.0,67057.0,0.0,6788.04,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,964,20,33,38,312.58,0.0,0.0,4750.719999999999,346.73,0.0,745.66324,0.0,49.6,0.0,0.0,0.0,0.0,250.0,0.0,0.0,71,1,1,1,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-20,1653.0,0.0,0.0,413667.0,1565.0,0.0,63136.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,874,10,18,22,339.72,0.0,0.0,4062.6800000000003,325.75000000000006,0.0,688.67255,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,64,0,0,0,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-21,1668.0,0.0,0.0,356249.0,1584.0,0.0,62267.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,767,16,26,29,347.12,0.0,0.0,3477.0299999999997,275.61,0.0,682.54082,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,65,2,3,3,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-22,1522.0,0.0,0.0,339465.0,1408.0,0.0,66274.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,633,8,16,21,370.08,0.0,0.0,3199.92,307.78999999999996,0.0,671.50325,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,65,2,2,2,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-23,1481.0,0.0,0.0,317563.0,1304.0,0.0,54914.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,664,17,21,23,359.85,0.0,0.0,3491.7399999999993,327.27,0.0,661.07062,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,48,1,1,1,0.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-24,1691.0,0.0,0.0,480261.0,1275.0,0.0,45604.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,703,12,23,26,337.31,0.0,0.0,4269.53,249.8,0.0,596.78394,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,54,0,0,3,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-25,1690.0,0.0,0.0,359671.0,1637.0,0.0,53953.0,0.0,0.0,0.0,0.0,0.0,0.0,98927.39746644632,0.0,0.0,797,24,29,30,366.81,0.0,0.0,3942.1199999999994,323.5999999999999,0.0,750.02662,0.0,0.0,0.0,0.0,0.0,0.0,249.3,0.0,0.0,48,0,0,0,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98927.39746644632,0.0
2019-03-26,1198.0,0.0,0.0,412214.0,1608.0,0.0,45121.0,0.0,0.0,0.0,0.0,0.0,0.0,98939.04471359307,0.0,0.0,760,15,17,21,344.57,0.0,0.0,4060.2999999999997,362.12,0.0,787.20273,0.0,0.0,0.0,0.0,0.0,0.0,249.79000000000002,0.0,0.0,43,1,1,1,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98939.04471359307,0.0
2019-03-27,359.0,0.0,0.0,485830.0,1750.0,0.0,11161.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,949,20,29,36,78.24,0.0,0.0,5746.71,393.47,0.0,517.40729,0.0,235.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,52,1,3,3,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-28,362.0,0.0,0.0,281933.0,1805.0,0.0,12122.0,0.0,0.0,0.0,0.0,0.0,0.0,98892.45572500605,0.0,0.0,1081,36,57,63,169.41000000000003,0.0,0.0,4862.17,393.59000000000003,0.0,508.95059,0.0,0.0,0.0,0.0,0.0,0.0,247.83,0.0,0.0,54,1,1,2,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98892.45572500605,0.0
2019-03-29,359.0,0.0,0.0,329552.0,1640.0,0.0,10441.0,0.0,0.0,0.0,0.0,0.0,0.0,98931.43834810947,0.0,0.0,926,26,39,42,80.95,0.0,0.0,4444.320000000001,253.45,0.0,495.23703,0.0,0.0,0.0,0.0,0.0,0.0,249.46999999999997,0.0,0.0,57,1,1,1,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98931.43834810947,0.0
2019-03-30,357.0,0.0,0.0,315327.0,1387.0,0.0,11485.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0,0.0,857,27,38,47,74.02,0.0,0.0,4507.719999999999,256.34,0.0,477.4861,0.0,0.0,0.0,0.0,0.0,0.0,250.00000000000003,0.0,0.0,52,2,2,2,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.03639094168,0.0
2019-03-31,355.0,0.0,0.0,301589.0,1497.0,0.0,10189.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.27408986304,0.0,0.0,768,27,36,44,91.37,0.0,0.0,4030.39,309.61,0.0,399.99187,0.0,0.0,0.0,0.0,0.0,0.0,250.01,0.0,0.0,39,1,3,4,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.27408986304,0.0
2019-04-01,354.0,0.0,0.0,428427.0,1799.0,0.0,14435.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.27408986304,0.0,0.0,862,25,42,45,84.23,0.0,0.0,3994.95,234.09,0.0,430.62,0.0,0.0,0.0,0.0,0.0,0.0,250.01000000000002,0.0,0.0,48,1,1,2,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98944.27408986304,0.0
2019-04-02,415.0,0.0,0.0,502098.0,1832.0,0.0,10429.0,0.0,0.0,0.0,0.0,0.0,0.0,103152.25809474109,0.0,0.0,886,29,38,46,140.59,0.0,0.0,4235.0,330.75000000000006,0.0,421.79,0.0,0.0,0.0,0.0,0.0,0.0,427.04,0.0,0.0,47,1,3,4,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103152.25809474109,0.0
2019-04-03,417.0,0.0,0.0,432665.0,1826.0,0.0,17098.0,0.0,0.0,0.0,0.0,0.0,0.0,106074.52863397008,0.0,0.0,961,31,47,53,191.52,0.0,0.0,4174.29,254.18,0.0,416.12498,0.0,0.0,0.0,0.0,0.0,0.0,549.98,0.0,0.0,36,1,2,2,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106074.52863397008,0.0
2019-04-04,391.0,0.0,0.0,517781.0,1815.0,0.0,18320.0,0.0,0.0,0.0,0.0,0.0,0.0,110153.44212454837,0.0,0.0,838,31,45,51,137.41,0.0,0.0,3935.8,272.31,0.0,408.41934,0.0,0.0,0.0,0.0,0.0,0.0,721.5799999999999,0.0,0.0,39,2,3,3,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110153.44212454837,0.0
2019-04-05,406.0,0.0,0.0,525228.0,1649.0,0.0,17792.0,0.0,0.0,0.0,0.0,0.0,0.0,106395.18447888792,0.0,0.0,1008,31,49,56,109.75,0.0,0.0,3947.9999999999995,291.96999999999997,0.0,407.15803,0.0,0.0,0.0,0.0,0.0,0.0,563.47,0.0,0.0,46,5,5,5,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106395.18447888792,0.0
2019-04-06,373.0,0.0,0.0,404705.0,1462.0,0.0,13751.0,0.0,0.0,0.0,0.0,0.0,0.0,105415.62722395359,0.0,0.0,1007,34,52,59,131.36,0.0,0.0,4122.329999999999,294.08000000000004,0.0,297.53579,0.0,0.0,0.0,0.0,0.0,0.0,522.26,0.0,0.0,43,1,2,2,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105415.62722395359,0.0
2019-04-07,335.0,0.0,0.0,450925.0,1491.0,0.0,14402.0,0.0,0.0,0.0,0.0,0.0,0.0,105449.61816970841,0.0,0.0,956,36,42,50,117.8,0.0,0.0,4037.39,259.86,0.0,420.01929,0.0,0.0,0.0,0.0,0.0,0.0,523.6899999999999,0.0,0.0,40,2,4,4,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105449.61816970841,0.0
2019-04-08,386.0,0.0,0.0,459859.0,1722.0,0.0,14868.0,0.0,0.0,0.0,0.0,0.0,0.0,104285.60655179688,0.0,0.0,974,29,43,48,237.63,0.0,0.0,3870.8699999999994,297.26000000000005,0.0,490.69461,0.0,0.0,0.0,0.0,0.0,0.0,474.7200000000001,0.0,0.0,47,0,0,0,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104285.60655179688,0.0
2019-04-09,381.0,0.0,0.0,440129.0,1821.0,0.0,13345.0,0.0,0.0,0.0,0.0,0.0,0.0,104270.86921867242,0.0,0.0,1012,44,58,66,169.44,0.0,0.0,4034.3999999999996,315.04,0.0,451.11691,0.0,0.0,0.0,0.0,0.0,0.0,474.09999999999997,0.0,0.0,64,1,2,2,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104270.86921867242,0.0
2019-04-10,440.0,0.0,0.0,456559.0,1869.0,0.0,10507.0,0.0,0.0,0.0,0.0,0.0,0.0,109046.24054884244,0.0,0.0,935,41,49,57,103.84,0.0,0.0,3826.7399999999993,309.35,0.0,439.67952,0.0,0.0,0.0,0.0,0.0,0.0,674.9999999999998,0.0,0.0,38,1,1,1,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109046.24054884244,0.0
2019-04-11,463.0,0.0,0.0,481292.0,1827.0,0.0,10940.0,0.0,0.0,0.0,0.0,0.0,0.0,109035.06869953842,0.0,0.0,966,38,53,65,74.71,0.0,0.0,4054.08,321.74999999999994,0.0,73.95901,0.0,0.0,0.0,0.0,0.0,0.0,674.53,0.0,0.0,50,1,2,3,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109035.06869953842,0.0
2019-04-12,369.0,0.0,0.0,431956.0,1562.0,0.0,11945.0,0.0,0.0,0.0,0.0,0.0,0.0,109031.50321571798,0.0,0.0,897,28,39,43,66.74,0.0,0.0,4193.2,242.06,0.0,65.7456,0.0,0.0,0.0,0.0,0.0,0.0,674.38,0.0,0.0,38,1,1,1,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109031.50321571798,0.0
2019-04-13,373.0,0.0,0.0,541769.0,1545.0,0.0,21242.0,0.0,0.0,0.0,0.0,0.0,0.0,113774.07209474001,0.0,0.0,859,33,54,63,110.02,0.0,0.0,4620.070000000001,352.61,0.0,181.31236,0.0,0.0,0.0,0.0,0.0,0.0,873.9,0.0,0.0,41,3,3,5,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113774.07209474001,0.0
2019-04-14,322.0,0.0,0.0,511857.0,1522.0,0.0,23699.0,0.0,0.0,0.0,0.0,0.0,0.0,113355.24659529951,0.0,0.0,941,43,63,71,77.73,0.0,0.0,4401.7699999999995,330.96999999999997,0.0,233.70547,0.0,0.0,0.0,0.0,0.0,0.0,856.2800000000001,0.0,0.0,29,1,1,2,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113355.24659529951,0.0
2019-04-15,394.0,0.0,0.0,636733.0,1817.0,0.0,36774.0,0.0,36696.0,0.0,0.0,0.0,0.0,113781.20306238088,0.0,0.0,1117,46,60,65,61.44,0.0,0.0,4617.83,347.73,0.0,413.51764,0.0,750.0,0.0,0.0,0.0,0.0,874.1999999999998,0.0,0.0,49,2,3,5,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113781.20306238088,0.0
2019-04-16,362.0,0.0,0.0,453096.0,1750.0,0.0,35982.0,0.0,22017.6,0.0,0.0,0.0,0.0,113799.98127716851,0.0,0.0,1012,45,67,70,68.91,0.0,0.0,4444.98,347.9600000000001,0.0,401.72274,0.0,450.0,0.0,0.0,0.0,0.0,874.9899999999999,0.0,0.0,41,0,2,2,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113799.98127716851,0.0
2019-04-17,368.0,0.0,0.0,455692.0,1707.0,0.0,38287.0,0.0,7339.2,0.0,0.0,0.0,0.0,113799.98127716851,0.0,0.0,1006,51,67,71,120.36,0.0,0.0,4540.6900000000005,348.09,0.0,500.30546,0.0,150.0,0.0,0.0,0.0,0.0,874.9899999999999,0.0,0.0,32,0,2,2,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113799.98127716851,0.0
2019-04-18,411.0,0.0,0.0,457247.0,1764.0,0.0,40542.0,0.0,81548.68,0.0,0.0,0.0,0.0,113800.69437393261,0.0,0.0,937,41,54,63,239.88,0.0,0.0,4528.120000000001,337.16999999999996,0.0,498.82741,0.0,610.0,0.0,0.0,0.0,0.0,875.02,0.0,0.0,42,4,5,5,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113800.69437393261,0.0
2019-04-19,381.0,0.0,0.0,421141.0,1554.0,0.0,32405.0,0.0,49369.560000000005,0.0,0.0,0.0,0.0,114395.41707518125,0.0,0.0,972,35,50,57,135.73,0.0,0.0,4683.650000000001,316.72,0.0,348.98282,0.0,375.0,0.0,0.0,0.0,0.0,900.0399999999998,0.0,0.0,20,0,0,1,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114395.41707518125,0.0
2019-04-20,372.0,0.0,0.0,450703.0,1469.0,0.0,32426.0,0.0,17190.44,0.0,0.0,0.0,0.0,114391.13849459673,0.0,0.0,848,29,39,45,83.06,0.0,0.0,4683.53,285.14000000000004,0.0,439.73096,0.0,140.0,0.0,0.0,0.0,0.0,899.86,0.0,0.0,26,2,4,4,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114391.13849459673,0.0
2019-04-21,297.0,0.0,0.0,495425.0,1362.0,0.0,34588.0,0.0,7022.96,0.0,0.0,0.0,0.0,114267.53505548829,0.0,0.0,822,37,48,54,64.35,0.0,0.0,4544.09,232.48999999999998,0.0,468.30458,0.0,59.0,0.0,0.0,0.0,0.0,894.6599999999999,0.0,0.0,21,0,2,3,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114267.53505548829,0.0
2019-04-22,338.0,0.0,0.0,527371.0,1864.0,0.0,45630.0,0.0,4716.78,0.0,0.0,0.0,0.0,115576.06761758815,0.0,0.0,787,21,36,45,76.37,0.0,0.0,4621.959999999999,277.69,0.0,563.44278,0.0,33.0,0.0,0.0,0.0,0.0,949.71,0.0,0.0,28,1,1,1,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115576.06761758815,0.0
2019-04-23,311.0,0.0,0.0,473785.0,1850.0,0.0,34814.0,0.0,3144.52,0.0,0.0,0.0,0.0,126354.76290568624,0.0,0.0,859,31,41,48,54.93,0.0,0.0,4634.48,357.26000000000005,0.0,460.12897,0.0,22.0,0.0,0.0,0.0,0.0,1403.17,0.0,0.0,37,3,4,5,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126354.76290568624,0.0
2019-04-24,317.0,0.0,0.0,449657.0,1881.0,0.0,42800.0,0.0,1572.26,0.0,0.0,0.0,0.0,126128.2358336279,0.0,0.0,853,40,49,55,64.13,0.0,0.0,4644.580000000001,309.23,0.0,543.42542,0.0,11.0,0.0,0.0,0.0,0.0,1393.6399999999999,0.0,0.0,26,0,0,0,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126128.2358336279,0.0
2019-04-25,388.0,0.0,0.0,423477.0,1810.0,0.0,31150.0,0.0,0.0,0.0,0.0,0.0,0.0,127590.5595978492,0.0,0.0,884,36,43,47,93.83,0.0,0.0,4703.27,279.37,0.0,393.26452,0.0,0.0,0.0,0.0,0.0,0.0,1455.1599999999999,0.0,0.0,37,3,3,3,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127590.5595978492,0.0
2019-04-26,345.0,60.0,0.0,382817.0,1738.0,0.0,34761.0,0.0,0.0,0.0,0.0,0.0,0.0,130683.9733604591,0.0,0.0,813,36,46,53,85.89,1.5,0.0,4890.23,332.09000000000003,0.0,403.49488,0.0,0.0,0.0,0.0,0.0,0.0,1585.3000000000002,0.0,0.0,39,0,2,2,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130683.9733604591,0.0
2019-04-27,385.0,775.0,0.0,390693.0,1480.0,0.0,36060.0,0.0,0.0,0.0,0.0,0.0,0.0,130272.27882865949,0.0,0.0,843,36,49,54,106.39,72.53,0.0,5138.300000000001,287.58,0.0,512.26057,0.0,0.0,0.0,0.0,0.0,0.0,1567.9800000000005,0.0,0.0,48,1,1,1,0.0,10.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130272.27882865949,0.0
2019-04-28,692.0,1006.0,0.0,373138.0,1530.0,0.0,36688.0,0.0,0.0,0.0,0.0,0.0,0.0,131222.36141734486,0.0,0.0,909,31,37,43,151.15,60.260000000000005,0.0,5007.89,316.95,0.0,489.45432,0.0,0.0,0.0,0.0,0.0,0.0,1607.9499999999998,0.0,0.0,32,1,1,1,0.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131222.36141734486,0.0
2019-04-29,369.0,889.0,0.0,410347.0,1843.0,0.0,42047.0,0.0,0.0,0.0,0.0,0.0,0.0,121913.83395787305,0.0,0.0,846,29,43,48,87.8,57.62,0.0,4870.61,278.31,0.0,597.91433,0.0,0.0,0.0,0.0,0.0,0.0,1216.34,0.0,0.0,37,3,4,4,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121913.83395787305,0.0
