report_date,apple brand search.var,apple non-brand search.var,direct-mail.var,facebook.var,google brand search.var,google non-brand search.var,google uac.var,impact radius.var,influencer.var,misc.var,podcast.var,promo.var,radio.var,snapchat.var,tiktok.var,tv.var,num_uvs,num_d35_payrolls,num_d63_payrolls,num_d90_payrolls,apple brand search.spend,apple non-brand search.spend,direct-mail.spend,facebook.spend,google brand search.spend,google non-brand search.spend,google uac.spend,impact radius.spend,influencer.spend,misc.spend,podcast.spend,promo.spend,radio.spend,snapchat.spend,tiktok.spend,tv.spend,flagged_uvs,flagged_d35,flagged_d63,flagged_d90,covid,Ally,Chime,Varo,Sofi,referral,subscriptions_live,referral_100,pca_live,snap_var_pred,snap_var_unmodeled
2021-10-20,3435.0,13201.0,367000.0,6259707.0,7612.0,670479.0,6924337.0,1047.0,2694940.7600000002,0.0,37198.21428571428,0.0,0.0,332433.0,2546656.0,1972767.0,5525,341,421,446,6981.06,2097.06,3415.7999999999997,113910.76999999999,4784.249999999999,17594.18098,12532.44647,1047.0,313962.0,0.0,1198.8607142857143,0.0,0.0,5269.379999999999,19912.389999999996,11447.900728041,88,3,5,6,26.0,4.0,14,0,0,392.0,1.0,1.0,1.0,206979.14060114475,332433.0
2021-10-21,3356.0,13345.0,367000.0,5859502.0,7162.0,126552.0,10527150.0,845.0,1703554.64,0.0,33278.571428571435,0.0,0.0,332693.0,2033474.0,1887249.0,5515,314,417,452,7462.27,2206.68,3415.7999999999997,109450.91999999998,4675.619999999999,17537.96452,17342.70172,845.0,16174.0,0.0,1052.5630952380952,0.0,0.0,5566.86,19048.58,10785.374808744,81,5,6,8,26.0,7.0,16,0,0,388.0,1.0,1.0,1.0,214336.21212864266,332693.0
2021-10-22,3209.0,12769.0,367000.0,5719470.0,6492.0,121134.0,14237610.0,735.0,101347.76000000001,0.0,42707.142857142855,32050.0,0.0,293789.0,1567777.0,1828789.0,4720,293,356,388,6408.14,1831.33,3415.7999999999993,105155.89999999998,4227.379999999999,18331.76594,19871.18534,735.0,8644.0,0.0,1337.9916666666668,32050.0,5000.0,5232.25,18389.129999999997,10554.973242638998,65,6,7,8,26.0,5.0,20,0,0,359.0,1.0,1.0,1.0,206060.86688252166,293789.0
2021-10-23,3164.0,10267.0,367000.0,6034761.0,6308.0,101306.0,19628431.0,965.0,4503702.33,0.0,40617.857142857145,0.0,0.0,290653.0,2721875.0,1509886.0,3457,191,255,283,7167.55,1856.4700000000003,3415.7999999999993,111470.31,4508.969999999999,16328.68307,26656.68601,965.0,28535.5,0.0,1249.0630952380952,0.0,0.0,5169.93,21068.24,8814.628763351,57,5,6,7,26.0,6.0,23,0,0,315.0,1.0,1.0,1.0,204519.61134401936,290653.0
2021-10-24,3116.0,8062.0,367000.0,6148522.0,6531.0,92897.0,26851643.0,755.0,2024782.0699999998,0.0,48046.42857142857,0.0,0.0,297466.0,2493717.0,1402642.0,4777,249,315,346,6887.08,1423.26,3415.7999999999993,108879.13,3939.55,14235.394679999998,35591.805850000004,755.0,10878.0,0.0,1642.205952380952,0.0,0.0,5187.01,22122.88,8604.834123912999,64,3,5,5,27.0,3.0,22,0,0,310.0,1.0,1.0,1.0,204942.02220084897,297466.0
2021-10-25,3477.0,11654.0,367000.0,6383715.0,7019.0,101590.0,16051719.0,640.0,2951228.82,0.0,88760.7142857143,0.0,0.0,300347.0,3427120.0,1028676.0,6085,308,396,433,7175.58,1681.1599999999999,3415.7999999999993,110479.19,3614.12,14830.539019999998,24630.68774,640.0,63912.5,0.0,2934.777380952381,0.0,0.0,5289.54,23900.91,5816.209471315,75,4,7,7,27.0,4.0,19,0,0,377.0,1.0,1.0,1.0,207477.72390756657,300347.0
2021-10-26,3444.0,11280.0,367000.0,6618149.0,5721.0,19803.0,19928247.0,951.0,2217482.7300000004,0.0,91648.21428571429,0.0,0.0,239221.0,3232119.0,170745.0,7397,356,478,512,7503.39,2001.2800000000002,3415.7999999999993,120453.2,1444.7899999999997,2075.37384,30393.86462,951.0,61920.0,0.0,2992.3023809523806,0.0,0.0,5716.897499,27342.6,1605.941229634,116,4,9,9,27.0,6.0,18,0,0,391.0,1.0,1.0,1.0,218046.83674861674,239221.0
2021-10-27,3088.0,16151.0,380500.0,5794898.0,7891.0,130762.0,14004821.0,790.0,1627419.5299999998,0.0,96576.78571428571,0.0,0.0,78973.0,1671933.0,1495766.0,7010,380,484,526,6331.85,2059.63,3820.7999999999997,107769.97,4706.0199999999995,19803.34674,23231.11544,790.0,50250.0,0.0,3114.3023809523806,0.0,0.0,1965.8397089999999,16434.670000000002,8656.827446619,89,11,12,12,27.0,8.0,20,0,0,438.0,1.0,1.0,1.0,125278.24570112396,78973.0
2021-10-28,3315.0,12412.0,434500.0,5422326.0,8368.0,190688.0,11762998.0,840.0,6590140.21,0.0,92996.42857142857,153400.0,0.0,96420.0,1646788.0,2834328.0,7862,465,593,643,7902.19,1472.09,5440.799999999999,95895.55,5843.15,19555.61964,22516.38118,840.0,208955.0,0.0,3003.284523809524,153400.0,0.0,2016.696255,16206.07,15762.908699848,121,8,11,11,27.0,8.0,20,0,0,418.0,1.0,1.0,1.0,126535.99495002638,96420.0
2021-10-29,2781.0,8724.0,407500.0,5002227.0,7788.0,360454.0,15259613.0,821.0,4105538.95,0.0,93694.64285714286,37850.0,0.0,93796.0,779443.0,2416223.0,5477,331,427,469,6287.18,1315.07,4630.799999999999,79089.85,4591.8499999999985,23236.627230000002,25714.240260000002,821.0,147014.0,0.0,2951.1184523809525,37850.0,0.0,4414.727113,8622.390000000001,14366.558583689,89,4,5,6,27.0,6.0,20,0,0,402.0,1.0,1.0,1.0,185842.4510057381,93796.0
2021-10-30,2907.0,6960.0,392000.0,5109594.0,6746.0,386053.0,19682482.0,415.0,2753409.9,1500.0,90157.14285714287,0.0,0.0,141697.0,667400.0,2217115.0,3470,219,276,299,6423.46,970.04,4165.799999999999,80229.39,4388.67,19282.63259,30050.495540000004,415.0,49634.0,144.57,2839.0351190476194,0.0,0.0,4579.26355,5884.51,13043.802503333,83,6,8,9,27.0,6.0,17,0,0,396.0,1.0,1.0,1.0,189911.65342569456,141697.0
2021-10-31,2619.0,7644.0,387500.0,5712005.0,6102.0,398401.0,12090522.0,695.0,4126180.3,7500.0,81683.92857142858,0.0,0.0,174024.0,684047.0,1883678.0,3218,217,268,286,5800.09,1296.4499999999998,4030.8,79156.99,4167.19,16463.20441,22618.72022,695.0,57602.0,722.85,2500.0232142857144,0.0,0.0,4363.63,6036.439999999999,11386.994636467,65,2,3,3,29.0,6.0,16,0,0,316.0,1.0,1.0,1.0,184578.7522186276,174024.0
2021-11-01,2874.0,12563.0,404000.0,5902917.0,7368.0,395600.0,8598713.0,590.0,12294680.030000001,4500.0,174541.07142857145,0.0,0.0,202982.0,772443.0,1814961.0,3566,248,320,349,6172.61,1893.04,5305.799999999999,78796.05,4703.570000000001,19110.558410000005,19630.97885,590.0,101733.0,433.71,4509.7375,0.0,0.0,4328.766006000001,7363.7699999999995,10852.881381155,65,3,4,4,29.0,7.0,16,0,0,341.0,1.0,1.0,1.0,183716.51980773523,202982.0
2021-11-02,2871.0,12224.0,488000.0,5561700.0,7274.0,393079.0,6243809.0,490.0,1538153.9100000001,3000.0,175112.5,0.0,0.0,164084.0,735447.0,2066345.0,3638,262,336,372,6208.23,1427.4899999999998,10945.8,85204.13000000002,4127.179999999999,19039.73778,23475.80639,490.0,43790.5,289.14,4521.166071428572,0.0,0.0,3961.548304,6170.41,12469.301646828002,77,1,2,2,29.0,7.0,13,0,0,326.0,1.0,1.0,1.0,174634.74321846064,164084.0
2021-11-03,2936.0,17526.0,441500.0,4971727.0,6933.0,401054.0,4976092.0,660.0,972097.06,2500.0,163801.7857142857,40100.0,0.0,85976.0,766396.0,1929428.0,4087,310,387,421,6161.06,1656.4299999999998,7990.8,80185.84999999999,3834.960000000001,19675.20308,48502.4187,660.0,31452.5,240.95000000000002,4207.791071428571,40100.0,0.0,1751.2711860000004,6543.609999999999,11875.256005315,91,5,8,8,29.0,9.0,16,0,0,386.0,1.0,1.0,1.0,119971.68401206732,85976.0
2021-11-04,2916.0,11442.0,420500.0,4750003.0,6833.0,390983.0,5145667.0,515.0,569703.43,2000.0,169030.35714285713,57900.0,0.0,67258.0,621608.0,1946344.0,3905,315,369,407,6246.55,1805.3200000000002,6580.799999999998,81059.01,4707.25,19568.31046,31818.3233,515.0,11324.5,192.76,4329.773214285714,57900.0,0.0,1907.040095,6033.530000000001,11450.67340209,85,5,5,7,29.0,8.0,15,0,0,374.0,1.0,1.0,1.0,123824.05393701457,67258.0
2021-11-05,2690.0,11087.0,409000.0,4577661.0,6142.0,383928.0,4785999.0,716.0,1249738.9899999998,2000.0,161548.2142857143,33150.0,0.0,72834.0,521269.0,1804453.0,3505,221,287,311,5889.48,1504.33,5975.8,82074.31999999999,3937.76,18136.162780000006,33285.251489999995,716.0,8378.5,192.76,4114.350595238096,33150.0,0.0,2020.165758,5997.99,11263.393311173997,66,3,5,5,29.0,8.0,17,0,0,188.0,1.0,1.0,1.0,126621.80032092817,72834.0
2021-11-06,2513.0,11109.0,402000.0,4823771.0,5381.0,387430.0,8255152.0,535.0,720128.04,1500.0,161210.7142857143,0.0,0.0,95651.0,561320.0,1640915.0,3234,174,220,251,5271.32,1638.9800000000002,5505.799999999998,82694.52,3774.2599999999998,16997.21639,36475.82953,535.0,4632.0,144.57,4107.600595238095,0.0,0.0,1899.2134769999998,5984.15,10486.486645276,66,6,9,9,29.0,8.0,12,0,0,282.0,1.0,1.0,1.0,123630.49138341632,95651.0
2021-11-07,2420.0,7366.0,402000.0,5076649.0,5586.0,385308.0,11260527.0,800.0,2371014.77,1500.0,159121.42857142855,0.0,0.0,113526.0,677737.0,1460172.0,3165,190,238,264,5250.72,1331.11,5505.799999999999,91643.55,3581.79,16963.92755,33823.26772,800.0,20300.0,144.57,4018.672023809524,0.0,0.0,1843.8846590000003,6060.849999999999,9212.745829422,64,5,6,6,30.0,8.0,13,0,0,329.0,1.0,1.0,1.0,122262.13696779878,113526.0
2021-11-08,2810.0,8537.0,395000.0,4579698.0,5876.0,369025.0,5961899.0,560.0,482389.5,1000.0,77576.78571428571,0.0,0.0,298285.0,599215.0,1717117.0,3363,208,274,303,5929.38,1551.1699999999998,5035.799999999999,83094.65000000001,3282.2800000000007,13680.846049999998,31646.69274,560.0,37380.8,96.38,1947.1482142857144,0.0,0.0,7963.929441,5444.290000000001,10259.345006876001,105,7,8,10,30.0,7.0,13,0,0,314.0,1.0,1.0,1.0,273618.89107787074,298285.0
2021-11-09,2845.0,8582.0,390000.0,3979806.0,4219.0,307639.0,7207650.0,450.0,7322493.1,1000.0,75300.0,0.0,0.0,209677.0,433359.0,2009033.0,3184,224,274,309,6200.09,1490.9799999999998,2040.0,72858.59999999999,848.0899999999999,4665.8070099999995,30881.585189999998,450.0,42611.6,96.38,1901.6125,0.0,0.0,6738.7233,3923.399999999999,11858.836410946002,76,4,5,7,30.0,6.0,14,0,0,403.0,1.0,1.0,1.0,243317.93230663685,209677.0
2021-11-10,2858.0,10639.0,383000.0,3563762.0,3577.0,317554.0,3086180.0,575.0,83821.28,1000.0,72865.17857142858,0.0,0.0,218049.0,653725.0,1890730.0,3021,233,293,331,6346.41,1787.99,1570.0,66546.01999999999,579.5899999999999,4789.372190000001,24515.741459999997,575.0,15369.64,96.38,1834.755357142857,0.0,0.0,7509.651543999999,4988.1,10939.14205796,75,2,3,3,30.0,6.0,15,0,0,369.0,1.0,1.0,1.0,262384.00139926944,218049.0
2021-11-11,2308.0,8785.0,383000.0,3517350.0,2704.0,20137.0,455539.0,1075.0,46484.64,1000.0,75977.67857142858,0.0,0.0,258194.0,672595.0,1996681.0,2895,226,264,288,8198.01,1091.7099999999998,1570.0,66373.65,330.72999999999996,1341.71272,22949.13128,1075.0,496.48,96.38,2016.5446428571431,0.0,0.0,8915.200897,4849.069999999999,11899.368759535999,88,2,5,6,30.0,5.0,15,0,0,338.0,1.0,1.0,1.0,297145.0849189998,258194.0
2021-11-12,1781.0,8812.0,378500.0,4000129.0,1830.0,16701.0,408129.0,415.0,1012934.6,7000.0,89370.53571428572,32350.0,0.0,260201.0,469803.0,2453351.0,2642,180,226,252,7130.12,1299.22,1435.0,80867.46999999999,114.64,1254.5361,23359.9009,415.0,34662.32,618.41,2313.8660714285716,32350.0,0.0,8284.169586,4073.950000000001,12601.746874703,65,0,2,2,30.0,5.0,13,0,0,271.0,1.0,1.0,1.0,281538.850916318,260201.0
2021-11-13,1629.0,8343.0,378500.0,4006181.0,2736.0,15357.0,336274.0,1025.0,5397192.46,31000.0,96579.46428571429,0.0,0.0,250652.0,495978.0,1920073.0,2800,149,193,228,7021.63,1426.21,1435.0,83307.48,547.98,2130.9058600000003,21115.35172,1025.0,231681.16,2706.5299999999997,2509.9315476190473,0.0,0.0,7931.004720000001,4073.6199999999994,9441.022068581,86,0,3,3,30.0,4.0,15,0,0,298.0,1.0,1.0,1.0,272804.6194380297,250652.0
2021-11-14,1553.0,8545.0,378500.0,4142208.0,3568.0,31324.0,357438.0,790.0,168207.32,19000.0,96579.46428571429,0.0,0.0,294745.0,588479.0,1778313.0,2532,167,205,222,6814.41,1228.52,1435.0,78417.32999999999,1182.8700000000001,5705.770559999998,27388.266069999998,790.0,2550.0,1662.4699999999998,2509.9315476190477,0.0,0.0,7961.958493000001,4247.790000000001,8485.251525025,52,2,3,3,31.0,6.0,15,0,0,276.0,1.0,1.0,1.0,273570.1469424231,294745.0
2021-11-15,1762.0,8739.0,378500.0,3475627.0,5189.0,101608.0,361319.0,655.0,406565.83999999997,12500.0,75365.17857142858,0.0,0.0,212336.0,477028.0,2010193.0,3409,220,263,296,7401.97,1501.8899999999999,1435.0,75387.38,2214.71,17872.00752,28951.53085,655.0,67671.0,1092.25,1997.2529761904761,0.0,0.0,6442.714666,4720.0,10886.273289081,62,2,2,2,31.0,6.0,15,0,0,275.0,1.0,1.0,1.0,235997.2495948749,212336.0
2021-11-16,1678.0,8559.0,378500.0,3305058.0,8698.0,175815.0,398109.0,826.0,884198.38,10500.0,129350.9357142857,0.0,0.0,169605.0,555942.0,2313808.0,3399,214,266,297,7301.95,1423.4100000000003,1435.0,79967.3,5947.030000000001,35973.1471,25631.2387,826.0,29562.0,918.24,2854.346519047619,0.0,0.0,6224.433081000001,5546.000000000002,13302.168894003,86,4,6,7,31.0,8.0,12,0,0,152.0,1.0,1.0,1.0,230598.85900061444,169605.0
2021-11-17,2167.0,11088.0,371500.0,3149192.0,7779.0,180287.0,408988.0,865.0,527134.3200000001,8500.0,136336.65,0.0,0.0,115238.0,495201.0,2319922.0,3472,225,271,301,3051.81,1843.48,965.0,75554.86,5324.37,36951.77921,27499.63449,865.0,12999.0,744.23,2994.060804761905,0.0,0.0,6287.324122,4829.499999999999,13307.645064355002,97,5,6,6,31.0,8.0,15,0,0,317.0,1.0,1.0,1.0,232154.23713385296,115238.0
2021-11-18,3371.0,8807.0,371500.0,2920274.0,7204.0,159562.0,465757.0,1105.0,1361011.26,11500.0,130574.15000000001,0.0,0.0,27881.0,446976.0,2207959.0,3107,209,242,269,4975.24,1662.1900000000003,965.0,73778.39,4966.570000000001,30146.4593,29942.0401,1105.0,13115.0,1061.12,2785.4596142857145,0.0,0.0,5030.319723,4064.62,12735.906881869,83,5,7,8,31.0,7.0,18,0,0,319.0,1.0,1.0,1.0,201066.86563384457,27881.0
2021-11-19,2756.0,10119.0,371500.0,2877503.0,5822.0,203507.0,461716.0,1260.0,2909566.2199999997,23600.0,118811.65000000001,28700.0,0.0,17662.0,406522.0,2095626.0,3238,224,281,309,3913.2,1354.6799999999998,965.0,74006.49999999999,2978.770000000001,26465.347770000004,26827.914920000003,1260.0,33453.0,2302.3179999999998,2505.5756857142856,28700.0,0.0,6511.193139000001,3610.1200000000003,12180.19665252,91,10,10,11,31.0,5.0,17,0,0,287.0,1.0,1.0,1.0,237690.81226784398,17662.0
2021-11-20,2574.0,6929.0,11500.0,3171666.0,4982.0,187035.0,427890.0,1015.0,3416295.74,27500.0,112697.36428571428,0.0,0.0,14574.0,420062.0,1978132.0,3072,154,201,227,3775.71,1476.94,605.0,79513.20999999999,2250.3300000000004,17803.055139999997,24854.3547,1015.0,23731.0,2384.9500000000003,2332.545923809524,0.0,0.0,5996.213735000001,3592.27,11942.694251864,56,4,7,8,31.0,4.0,16,0,0,273.0,1.0,1.0,1.0,224954.69451062928,14574.0
2021-11-21,2457.0,7062.0,11500.0,2627711.0,5150.0,107412.0,413876.0,1211.0,4393614.26,24300.0,111322.3642857143,0.0,0.0,14192.0,449571.0,1708334.0,2788,146,197,222,3311.06,1295.2,605.0,67871.65999999999,2352.4699999999993,15133.02463,24325.135009999998,1211.0,47783.0,2102.034,2290.920923809524,0.0,0.0,5780.4630560000005,3577.1899999999996,10686.980628614001,71,3,3,3,31.0,5.0,15,0,0,269.0,1.0,1.0,1.0,219618.89654939075,14192.0
2021-11-22,2740.0,9700.0,11500.0,2576226.0,5431.0,102113.0,452908.0,1280.0,2428268.44,18200.0,106704.50714285714,0.0,0.0,13797.0,435145.0,1825796.0,3802,238,293,322,3476.29,1633.2800000000002,605.0,66360.90000000001,2504.2999999999997,12625.2324,24696.05141,1280.0,110623.0,1597.116,2209.706638095238,0.0,0.0,5652.438480999999,3557.7300000000005,10661.143789549,91,3,4,5,31.0,5.0,15,0,0,330.0,1.0,1.0,1.0,216452.68048258784,13797.0
2021-11-23,2726.0,9846.0,11500.0,2279081.0,5795.0,113990.0,314561.0,490.0,2226473.27,15000.0,70797.33571428573,0.0,0.0,5131.0,389013.0,2170884.0,3847,230,281,306,3638.18,1552.47,605.0,59376.45,4016.84,16068.841089999998,20094.07982,490.0,25963.0,1316.45,1602.310942857143,0.0,0.0,5241.7591409999995,3535.7000000000007,12837.972582359998,85,3,4,4,31.0,6.0,15,0,0,330.0,1.0,1.0,1.0,206296.04044209563,5131.0
2021-11-24,2675.0,9043.0,11500.0,2120094.0,5733.0,127408.0,208215.0,715.0,1844614.3,13800.0,60202.69285714286,0.0,0.0,203522.44473117578,344918.0,2137730.0,3195,183,214,243,4378.68,1534.2100000000003,605.0,52188.060000000005,4164.42,19115.98515,14634.86419,715.0,31670.0,1225.294,1320.6680857142858,0.0,0.0,5129.610000000001,2927.6,12859.050727869999,77,2,4,6,31.0,6.0,17,0,0,272.0,1.0,1.0,1.0,203522.44473117578,0.0
2021-11-25,2216.0,11992.0,11500.0,2202522.0,4650.0,107916.0,126436.0,545.0,1052768.73,12300.0,67954.76428571428,0.0,0.0,208417.761183216,299947.0,2153198.0,2282,140,174,194,3960.24,1436.84,605.0,48509.14000000001,3746.8700000000003,17479.07687,9365.73474,545.0,29573.0,1077.724,1520.2153714285714,0.0,0.0,5327.55,2598.13,13035.161366306002,61,3,6,6,31.0,8.0,17,0,0,179.0,1.0,1.0,1.0,208417.761183216,0.0
2021-11-26,2675.0,6337.0,11500.0,1911993.0,6286.0,157095.0,148403.0,765.0,2480933.96,11600.0,63248.514285714286,21050.0,0.0,185673.60752494173,251570.0,1952203.0,2776,174,213,236,4131.47,1035.34,605.0,45184.53,5538.639999999999,26575.80757,11486.50735,765.0,102226.0,1028.5079999999998,1403.9296571428574,21050.0,0.0,4407.9,2617.3899999999994,11613.199182543998,63,3,3,3,31.0,9.0,14,0,0,252.0,1.0,1.0,1.0,185673.60752494173,0.0
2021-11-27,2632.0,6883.0,11500.0,1862637.0,6250.0,153012.0,160459.0,910.0,1041133.98,10100.0,61641.37142857144,0.0,0.0,171817.3937804505,300994.0,1852262.0,3297,183,250,280,6728.8,1031.3000000000002,605.0,42053.939999999995,5577.490000000001,28802.29271999999,15614.035600000001,910.0,24028.0,880.938,1358.393942857143,0.0,0.0,3847.63,2952.5899999999997,11214.131908531,66,3,7,7,31.0,8.0,11,0,0,274.0,1.0,1.0,1.0,171817.3937804505,0.0
2021-11-28,2666.0,5582.0,11500.0,1855465.0,6293.0,147415.0,146498.0,980.0,562361.0800000001,7400.0,60391.37142857144,0.0,0.0,184648.98915266717,443930.0,1691489.0,2898,167,222,250,4061.35,1464.15,605.0,39099.07,5948.8499999999985,27688.335980000003,14798.82485,980.0,11495.0,657.712,1322.9772761904765,0.0,0.0,4366.47,3805.91,10371.076546982998,86,6,7,8,37.0,7.0,11,0,0,262.0,1.0,1.0,1.0,184648.98915266717,0.0
2021-11-29,2833.0,15162.0,11500.0,1649813.0,7739.0,168510.0,199818.0,885.0,1663517.3199999998,6900.0,73871.72857142857,0.0,0.0,197650.73597072615,398913.0,1802932.0,3466,238,288,315,4316.88,1219.8400000000001,605.0,34904.12,6422.5,30763.453240000003,17846.45734,885.0,98379.0,615.7719999999999,1836.5844190476191,0.0,0.0,4892.19,3473.22,11685.151971602,59,4,5,6,37.0,7.0,11,0,0,310.0,1.0,1.0,1.0,197650.73597072615,0.0
2021-11-30,2900.0,21561.0,11500.0,1573956.0,7973.0,153930.0,238635.0,1235.0,1430293.7599999998,6900.0,65349.510714285716,0.0,0.0,203816.00543788343,405567.0,2009914.0,4524,255,314,346,4397.02,2217.93,605.0,30249.439999999995,6613.990000000001,25643.471289999998,13927.29529,1235.0,70515.0,615.772,1636.4575047619046,0.0,0.0,5141.48,3503.46,12249.944760455,92,8,8,8,37.0,10.0,11,0,0,343.0,1.0,1.0,1.0,203816.00543788343,0.0
2021-12-01,2958.0,9043.0,11500.0,1729599.0,8009.0,164961.0,577737.0,970.0,320726.54,9900.0,76539.6892857143,0.0,0.0,212722.49383776853,388206.0,2018110.0,3469,234,300,341,4786.43,1399.1000000000001,5605.0,29393.829999999998,6251.660000000001,27025.783440000003,15384.2243,970.0,17806.0,867.412,1834.368219047619,0.0,0.0,5501.610000000001,3590.0399999999995,12220.111646633999,80,8,10,10,37.0,12.0,10,0,0,252.0,1.0,1.0,1.0,212722.49383776853,0.0
2021-12-02,3017.0,8068.0,11500.0,1737589.0,8300.0,164299.0,416846.0,1225.0,1104265.62,21900.0,76683.54642857143,0.0,0.0,217602.97150092717,430761.0,2000112.0,3153,233,299,336,4929.66,1691.0900000000001,605.0,29176.81,5706.98,26468.54033,17292.16216,1225.0,11552.0,1873.9720000000002,3722.2533619047617,0.0,0.0,5698.950000000001,4690.529999999999,12506.693786631997,88,7,12,15,37.0,9.0,11,0,0,297.0,1.0,1.0,1.0,217602.97150092717,0.0
2021-12-03,2624.0,8059.0,11500.0,1613861.0,7834.0,162623.0,243235.0,1150.0,1617095.96,15900.0,76683.54642857141,16150.0,0.0,208479.58947022265,364310.0,1916672.0,2940,210,268,296,7714.88,1416.0629000000001,605.0,29572.56,5933.41,27440.923730000002,13380.486879999999,1150.0,30994.0,1370.6919999999998,1722.253361904762,16150.0,500.0,5330.049999999999,4337.3899999999985,12060.540668358002,98,2,2,3,37.0,7.0,13,0,0,255.0,1.0,1.0,1.0,208479.58947022265,0.0
2021-12-04,2472.0,5805.0,11500.0,1787919.0,6805.0,145190.0,229265.0,596.0,1006313.0400000002,11900.0,75846.04642857143,0.0,0.0,203538.27277264945,352481.0,1977145.0,2724,195,229,251,6927.98,1272.78,605.0,29646.500000000004,5483.57,23939.735880000007,14950.88844,596.0,31060.0,1013.4219999999999,1702.3783619047622,0.0,0.0,5130.249999999999,4149.239999999999,13576.722847927998,74,2,4,5,37.0,5.0,13,0,0,317.0,1.0,1.0,1.0,203538.27277264945,0.0
2021-12-05,2297.0,4834.0,11500.0,1814693.0,6178.0,124507.0,216722.0,881.0,270687.7,10200.0,75846.04642857143,0.0,0.0,201668.09074727166,413734.0,1749353.0,3099,192,226,260,6904.45,877.9229,605.0,31607.440000000002,4963.78,20381.70471,15951.62871,881.0,3942.0,880.3260000000001,1702.3783619047622,0.0,0.0,5054.63,4383.27,11597.306052645,68,3,3,5,33.0,3.0,14,0,0,244.0,1.0,1.0,1.0,201668.09074727166,0.0
2021-12-06,2532.0,5939.0,11500.0,1744117.0,7797.0,149436.0,208889.0,1570.0,699365.89,8700.0,75208.54642857144,0.0,0.0,151171.9394963307,1110202.0,1875089.0,3279,204,262,281,7348.79,1302.6000000000001,605.0,29591.600000000002,5421.570000000001,23612.328840000002,14226.76366,1570.0,67335.5,754.5060000000001,1519.920028571429,0.0,0.0,3012.84,10312.699999999999,11443.642392468,72,1,1,1,33.0,4.0,12,0,0,305.0,1.0,1.0,1.0,151171.9394963307,0.0
2021-12-07,2697.0,14629.0,32073.37,1776370.0,8097.0,219583.0,302922.0,1465.0,27567877.73,8700.0,72354.975,0.0,0.0,154109.03044229565,1865650.0,2153020.0,3675,246,325,357,5598.39,2809.3529000000003,11547.975502999998,29126.280000000006,4291.63,26787.24113,17636.41585,1465.0,49975.1,754.5059999999999,1510.2771714285716,0.0,0.0,3131.5999999999995,16508.37,12809.236189696,75,10,11,12,33.0,5.0,14,0,0,318.0,1.0,1.0,1.0,154109.03044229565,0.0
2021-12-08,3070.0,19937.0,114366.85,1779169.0,7271.0,141527.0,203253.0,2575.0,141041.03,7700.0,51229.97499999999,0.0,0.0,153983.88998939414,1725014.0,2009706.0,3564,262,322,362,4546.35,2838.04,55319.87751500001,30120.83,6540.079999999999,21710.143340000006,15139.78069,2575.0,16797.7,670.626,1059.205742857143,0.0,0.0,3126.54,15371.750000000002,12318.147854252,97,5,6,7,33.0,7.0,12,0,0,314.0,1.0,1.0,1.0,153983.88998939414,0.0
2021-12-09,2768.0,16820.0,75470.10999999999,1823689.0,6712.0,134948.0,242372.0,1990.0,434726.73,7700.0,47018.76071428571,0.0,0.0,165383.7895476843,1633150.0,1983623.0,3380,215,283,318,7354.74,2303.4300000000003,34003.926509,32315.750000000004,5644.8099999999995,21474.71235,13348.333129999999,1990.0,18126.68,670.626,1018.3542428571429,0.0,0.0,3587.4900000000002,14535.939999999999,12194.610006723997,66,6,8,9,33.0,5.0,16,0,0,296.0,1.0,1.0,1.0,165383.7895476843,0.0
2021-12-10,2551.0,11426.0,63896.73999999999,1914158.0,7163.0,136146.0,300387.0,1480.0,71611487.36,6700.0,62018.760714285716,0.0,0.0,195867.60817345371,1682650.0,1907284.0,3739,227,290,334,8326.76,1677.96,25340.951006,36227.130000000005,5802.639999999999,21581.158730000003,12276.810430000001,1480.0,166473.01,586.746,1018.354242857143,0.0,0.0,4820.089999999999,16608.77,11780.811973709,99,4,8,9,33.0,5.0,14,0,0,325.0,1.0,1.0,1.0,195867.60817345371,0.0
2021-12-11,2065.0,6175.0,52538.95,1967480.0,6382.0,119062.0,356665.0,715.0,42927849.67,6700.0,60993.76071428571,0.0,0.0,193754.3173235657,1893142.0,1844113.0,3705,224,285,320,6528.83,1260.49,20553.292504999998,37687.57000000001,5317.57,18175.117349999997,15489.204169999999,715.0,109074.34,586.746,978.3125761904762,0.0,0.0,4734.639999999999,17876.770000000004,11404.529988217999,66,6,7,8,33.0,7.0,17,0,0,324.0,1.0,1.0,1.0,193754.3173235657,0.0
2021-12-12,2139.0,5600.0,43431.16,2195341.0,6078.0,110933.0,342146.0,896.0,14312174.979999999,6700.0,60949.11785714286,0.0,0.0,187620.4566262078,2116976.0,1714167.0,3171,203,253,281,6591.73,1005.6700000000001,16335.634003999998,38377.93,5297.699999999999,17407.913180000003,18009.90694,896.0,32955.67,586.746,928.3125761904762,0.0,0.0,4486.619999999999,18006.149999999998,10711.813815714,66,3,5,5,43.0,8.0,15,0,0,370.0,1.0,1.0,1.0,187620.4566262078,0.0
