"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"439","C",-0.331455224127469,-4128.9377269559,-0.0245901835921381,0,0,-4128.9377269559,-0.0245901835921381,0,0,FALSE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"440","V",0.772419188607669,920.723672820335,0.00548343560729161,2.09732043922629,0.0146214853722351,920.723672820335,0.00548343560729161,2.09732043922629,0.0146214853722351,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"441","apple_brand_search",0,0,0,0,0,0,0,0,0,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,2451920,2282.97951582868,2501.86023374714,218.880717918466,0,0.0245196859801761,0,0,0,Inf,1,FALSE,2.98154669003291e-05,1.66840456882465e-05,0,0.000201886828787698,0
"442","apple_non_brand_search",0,0,0,0,0,0,0,0,0,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,353674,329.305400372438,335.401446781447,6.09604640900666,0,0.00353681009957617,0,0,0,Inf,1,FALSE,0,0,0,0,0
"443","Misc",51.8169880140372,256.0662456762,0.00152502081874933,0.275933454392457,0.00192367217314583,256.0662456762,0.00152502081874933,0.275933454392457,0.00192367217314583,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,1649259,1535.62290502793,2148.34815101907,612.725245991141,0.0306902994129901,0.0164929168896128,0.00850922476555589,1.99855702285399e-05,0.0001552613905252,6440.75128154732,1,FALSE,0.000133990648814347,8.22022416820466e-06,4.93562920608654e-05,0.000219013380431041,0.140496897840768
"444","direct_mail",2.41479775866342,69.5108236165094,0.000413976675698346,0.0798057676423756,0.000556366515282449,69.5108236165094,0.000413976675698346,0.0798057676423756,0.000556366515282449,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,2264961,2108.90223463688,2640.15291878809,531.250684151209,0.041854982204099,0.0226500589241679,0.00230988360152602,1.98468101160251e-05,3.06896337802326e-05,32584.2923757568,1,FALSE,4.31033204773525e-05,7.09645911970409e-06,0,0.000116424811605975,0.145195260542911
"445","facebook",46.8141640246717,8424.8680478689,0.0501749035070508,7.85169435961687,0.0547381468655072,8424.8680478689,0.0501749035070508,7.85169435961687,0.0547381468655072,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,31543492,29370.1042830542,32615.0344736156,3244.93019056168,6.49249813320975,0.31544117204403,0.279963083967414,0.000221058055178774,0.000267087361407827,3744.09329864567,1,FALSE,0.000271589021174856,2.94787590049182e-06,0.000241187963508184,0.000302029131817014,0.029231513742262
"446","google_brand_search",10.7444625562113,1668.86729955133,0.00993905842148373,1.55532833136192,0.0108429832755649,1668.86729955133,0.00993905842148373,1.55532833136192,0.0108429832755649,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,3363900,3132.12290502795,4131.82071939526,999.697814367326,1.42965090963375,0.0336396667381948,0.0554573950903536,0.000456447895878782,0.00049611085334027,2015.67853891341,1,FALSE,0.000477874508595946,5.9375237827214e-05,0,0.00109055066116647,0.128627923685966
"447","google_non_brand_search",12.5195246139439,1822.60200419297,0.0108546364373353,1.6986039181668,0.0118418301172229,1822.60200419297,0.0108546364373353,1.6986039181668,0.0118418301172229,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,7329326,6824.32588454374,9441.58000293446,2617.2541183907,1.31252691528334,0.0732947127012057,0.0605660854318218,0.000192330632723161,0.000248672525167112,4021.35297949776,1,FALSE,0.00029143471895194,1.92576034921299e-05,9.24172441138016e-05,0.0004898746455919,0.141077593035608
"448","google_uac",23.3334139355659,1654.06964541963,0.00985092993520119,2.1621825430322,0.0150736720215772,1654.06964541963,0.00985092993520119,2.1621825430322,0.0150736720215772,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,12748718,11870.3147113595,15878.868781826,4008.55407046663,0.509434289135254,0.12748970684599,0.054965660755447,4.29166624072523e-05,0.000129743998213752,7707.48561603988,1,FALSE,0.000116566614806144,7.91807841027934e-06,3.5125765212165e-05,0.0001985468716305,0.068223117630513
"449","impact_radius",130.379155293381,2143.02979342073,0.0127629670265067,2.22536842515133,0.0155141728786983,2143.02979342073,0.0127629670265067,2.22536842515133,0.0155141728786983,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,3197084,2976.80074487897,3797.66699433771,820.866249458756,0.246120143538518,0.0319714736746082,0.0712140803382533,8.26794147918439e-05,0.000670307628270241,1491.85233439838,1,FALSE,0.000778691067198291,4.43121578375036e-05,0.000321511559482821,0.0012360695477174,0.0199002063385295
"450","influencer",84.5258335835389,5965.14690369288,0.0355258585176159,5.55931677883772,0.0387568191493825,5965.14690369288,0.0355258585176159,5.55931677883772,0.0387568191493825,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,16496960,15360.2979515829,18549.0000463499,3188.70209476703,2.49959204862104,0.164972869762279,0.198225172665935,0.000162730700699946,0.000361590675111832,2765.55804347201,1,FALSE,0.000371755527752705,1.51838565849344e-05,0.000215918575315812,0.000529297972971936,0.0557804082279345
"451","podcast",37.6792951944177,837.073747633178,0.00498525250213315,1.31615369124714,0.00917557545535697,837.073747633178,0.00498525250213315,1.31615369124714,0.00917557545535697,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,607974,566.083798882686,781.977071208446,215.893272325765,0.0400377680329401,0.00607986050283517,0.0278164294756907,7.07276345162415e-05,0.00137682490967242,726.308765170385,1,FALSE,0.00134037409154914,5.53380005757504e-05,0.000767380185394013,0.00190950038331063,0.0427522548824279
"452","radio",87.6524187145192,898.888679300372,0.00535339574355531,1.56057062378537,0.0108795299570127,898.888679300372,0.00535339574355531,1.56057062378537,0.0108795299570127,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,39955,37.2020484171319,44.7400812628227,7.53803284569027,1.77913865527261,0.000399557919237959,0.029870574277301,0.047823674527914,0.0224975267000469,44.4493305123144,1,FALSE,0.022142111888642,0.000245216484836787,0.0196216474437014,0.0246826669471226,0.28589737197755
"453","referral",39.6722300143222,2819.60633017108,0.0167923669237751,2.62777849969345,0.0183195777698689,2819.60633017108,0.0167923669237751,2.62777849969345,0.0183195777698689,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,2894117,2694.708566108,3389.82814209668,695.119575988677,2.44145859990092,0.0289417436253587,0.0936970976024265,0.000906019534211505,0.000974254437595673,1026.42591238061,1,FALSE,0.000839972277140357,3.58520832140247e-05,0.000471575805843516,0.00121152643561146,0.148989842920663
"454","snapchat",9.32705911117616,667.41980276427,0.00397486631388404,0.925686272904675,0.0064534288825925,667.41980276427,0.00397486631388404,0.925686272904675,0.0064534288825925,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,2781585,2589.93016759779,3299.14940529244,709.219237694677,0.151495556995692,0.0278164013210742,0.022178733865164,5.84940701842193e-05,0.000239942264127923,4167.66926674851,1,FALSE,0.000244886017100942,2.24181559103241e-05,1.38609256987788e-05,0.000476548923075487,0.0468193819217748
"455","tiktok",36.9268753337466,2865.63265522416,0.0170664799906149,3.0714176368962,0.0214124113845329,2865.63265522416,0.0170664799906149,3.0714176368962,0.0214124113845329,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,3910954,3641.48417132217,4659.48618452316,1018.002013201,0.591335640374397,0.0391103151664466,0.095226578163111,0.000162388634016688,0.000732719601208338,1364.77855696898,1,FALSE,0.000715379026347139,1.09840058099164e-05,0.000601919031266606,0.000828617769186609,0.0329528352817104
"456","tv",0,0,0,0,0,0,0,0,0,TRUE,1,0.832065929500229,NA,NA,0.0621261716627528,NA,NA,0.0621261716627528,0.193692134357746,0,1.70126387978132,0.0002011886451,5648.87673040264,1e-04,"1_250_2",1,250,2,1745,2,8364139,7787.83891992552,10413.4435842758,2625.60466435031,0,0.0836430478052075,0,0,0,Inf,1,FALSE,0,0,0,0,0
"457","(Intercept)",46.1088084960682,49520.8603247761,0.294925021289834,46.1088084960682,0.314684758483025,49520.8603247761,0.294925021289834,46.1088084960682,0.314684758483025,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"458","trend",0.534138132855853,90184.2848910834,0.537098951170766,83.9704701034296,0.573084145222643,90184.2848910834,0.537098951170766,83.9704701034296,0.573084145222643,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"459","season",0.617730009954964,36.0908770024763,0.000214941796215093,0.0336041685311671,0.000229342722207947,36.0908770024763,0.000214941796215093,0.0336041685311671,0.000229342722207947,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"460","weekday",0.841454686419165,-37.2696619975986,-0.000221962134462501,-0.0347017337035372,-0.00023683341742329,-37.2696619975986,-0.000221962134462501,-0.0347017337035372,-0.00023683341742329,FALSE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"461","holiday",0.862453186416074,-829.200984970438,-0.00493836570168803,-20.7300246242609,-0.141478884512684,-829.200984970438,-0.00493836570168803,-20.7300246242609,-0.141478884512684,FALSE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"462","A",0.14879781667862,958.257939410316,0.00570697361330662,0.89808616627021,0.00612928500101637,958.257939410316,0.00570697361330662,0.89808616627021,0.00612928500101637,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"463","C",-0.427858885759141,-5329.83813990163,-0.0317422317902545,0,0,-5329.83813990163,-0.0317422317902545,0,0,FALSE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"464","V",0.571056162176198,680.698945314031,0.0040539511959623,1.55056707360827,0.010582355974602,680.698945314031,0.0040539511959623,1.55056707360827,0.010582355974602,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"465","apple_brand_search",2.32085682942146,673.067131358907,0.00400849938275806,0.840283559748946,0.00573479206428423,673.067131358907,0.00400849938275806,0.840283559748946,0.00573479206428423,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,2451920,2282.97951582868,2718.92488674502,435.945370916345,0.666525943695658,0.0245196859801761,0.0205666671621325,0.000291954412676243,0.000274506154914886,3642.90556730891,6,FALSE,0.000213297651115604,2.16434951443571e-05,0,0.000469794759031826,0.0788065577469095
"466","apple_non_brand_search",0,0,0,0,0,0,0,0,0,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,353674,329.305400372438,398.43443246434,69.1290320919008,0,0.00353681009957617,0,0,0,Inf,6,FALSE,0,0,0,0,0
"467","Misc",59.2691335712433,275.304191523585,0.0016395937795461,0.296663999486622,0.00202468122846889,275.304191523585,0.0016395937795461,0.296663999486622,0.00202468122846889,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,1649259,1535.62290502793,1771.76291278807,236.140007760143,0.0179887761549439,0.0164929168896128,0.00841236989833973,1.17143187276284e-05,0.000166925990110459,5990.67885916553,6,FALSE,0.000167815191888758,4.90473461101801e-06,0.000109454542688815,0.00022582585371454,0.0315598848152675
"468","direct_mail",9.63717167243009,297.991533762051,0.00177470986696475,0.342125756328419,0.00233494996970506,297.991533762051,0.00177470986696475,0.342125756328419,0.00233494996970506,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,2264961,2108.90223463688,2754.00086089907,645.098626262195,0.234906228248307,0.0226500589241679,0.00910561875105054,0.00011138791755738,0.000131565856437286,7600.75620741826,6,FALSE,0.000159450857412537,1.39938737776361e-05,0,0.000325052473656011,0.210137366519833
"469","facebook",52.9545413160232,10236.1983988669,0.0609624108085694,9.53979347517881,0.0651074643572837,10236.1983988669,0.0609624108085694,9.53979347517881,0.0651074643572837,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,31543492,29370.1042830542,34455.2926173386,5085.18833428456,10.1597649118209,0.31544117204403,0.312783785846153,0.000345921989718054,0.000324510628020097,3081.56317129333,6,FALSE,0.000312558981385383,3.44012830075138e-06,0.00027169537217063,0.000353316962777353,0.108712439016109
"470","google_brand_search",8.37719009647686,579.06238739656,0.00344864741466595,0.539666717051781,0.00368313335468749,579.06238739656,0.00344864741466595,0.539666717051781,0.00368313335468749,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,3363900,3132.12290502795,4192.49941246335,1060.37650743542,0.244306738654651,0.0336396667381948,0.0176941984429548,7.8000367821604e-05,0.000172140190670519,5809.21861480929,6,FALSE,0.00032948298652288,2.16306304129375e-05,7.30776885987298e-05,0.00058629298343076,0.0392615829096643
"471","google_non_brand_search",13.8095222443719,1268.82775115007,0.00755659431332305,1.18250489389569,0.0080703943363076,1268.82775115007,0.00755659431332305,1.18250489389569,0.0080703943363076,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,7329326,6824.32588454374,9368.27028257576,2543.944398032,0.417387344019001,0.0732947127012057,0.0387711074098868,6.11616958334788e-05,0.000173116566400522,5776.454679019,6,FALSE,0.000287296043970173,1.52948268630897e-05,0.000105709001040694,0.000468598982890254,0.0517919844549229
"472","google_uac",22.5478823991559,2257.08409476385,0.0134422255658618,3.28064548657536,0.0223898462416227,2257.08409476385,0.0134422255658618,3.28064548657536,0.0223898462416227,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,12748718,11870.3147113595,14098.2765049544,2227.96179359493,0.654250165272686,0.12748970684599,0.0689688965203646,5.5116497008002e-05,0.000177044005112032,5648.31325052329,6,FALSE,0.000172282759951816,8.59899309225362e-06,7.00811293617688e-05,0.000274103605399267,0.020880236575488
"473","impact_radius",145.222543191731,2772.74266223341,0.0165132670015687,2.87927586940126,0.0196505670200911,2772.74266223341,0.0165132670015687,2.87927586940126,0.0196505670200911,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,3197084,2976.80074487897,3916.33137108644,939.530626207485,0.676207304954966,0.0319714736746082,0.084725687533226,0.000227159075432998,0.000867272383907776,1153.04028878929,6,FALSE,0.000861714061984,4.09094521638841e-05,0.000376283476378575,0.00134691429725132,0.0480929199411804
"474","influencer",79.074577515516,5413.38135237111,0.0322397793601996,5.04508979717718,0.0344318779021421,5413.38135237111,0.0322397793601996,5.04508979717718,0.0344318779021421,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,16496960,15360.2979515829,18485.8143971325,3125.51644554966,1.44739891109997,0.164972869762279,0.165414722111193,9.42298720807567e-05,0.000328144176404084,3047.44094793436,6,FALSE,0.000319808441992444,9.66054278733954e-06,0.000205116640214105,0.000434325785772641,0.0353940643303704
"475","podcast",34.4962462766035,975.139985390437,0.00580751584414529,1.57789641648938,0.0107688740813273,975.139985390437,0.00580751584414529,1.57789641648938,0.0107688740813273,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,607974,566.083798882686,763.652232105365,197.568433222686,0.0421693662317602,0.00607986050283517,0.0297969973299996,7.44931515704785e-05,0.0016039172487482,623.473561856427,6,FALSE,0.001636544454299,6.99071296088443e-05,0.000807768868841438,0.00246640791209397,0.035755851110634
"476","radio",86.0328878410299,820.739237428702,0.00488797115972069,1.39344522483651,0.00951002613902708,820.739237428702,0.00488797115972069,1.39344522483651,0.00951002613902708,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,39955,37.2020484171319,46.2176976437749,9.01564922664303,1.09672215808692,0.000399557919237959,0.0250790299164044,0.029480155119143,0.0205415902247204,48.6817227420188,6,FALSE,0.0198085418752898,0.000224772036698253,0.0171411053942284,0.0224741190365443,0.274562697112028
"477","referral",32.7438674566523,2811.81162366662,0.0167459449923567,2.62051409474988,0.0178845620154779,2811.81162366662,0.0167459449923567,2.62051409474988,0.0178845620154779,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,2894117,2694.708566108,3528.76411259065,834.055546482642,2.61094461262246,0.0289417436253587,0.0859195035565174,0.00096891539421403,0.000971561144095632,1029.27129813414,6,FALSE,0.00063551061654634,2.07386256344672e-05,0.000389548548682319,0.000881599851220327,0.201109949791978
"478","snapchat",23.8278792938002,1416.00277651174,0.00843310569061841,2.02286110930248,0.0138056822630721,1416.00277651174,0.00843310569061841,2.02286110930248,0.0138056822630721,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,2781585,2589.93016759779,3191.54263908023,601.61247148245,0.258648571314097,0.0278164013210742,0.0432682810500266,9.98670058946023e-05,0.000509063277416199,1964.39233463392,6,FALSE,0.000570638009665935,2.42666313668325e-05,0.000282475151769247,0.000858233053122887,0.0277112227581694
"479","tiktok",48.1552273670933,2928.76268285821,0.0174424553800143,3.16622992741429,0.0216089795531163,2928.76268285821,0.0174424553800143,3.16622992741429,0.0216089795531163,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,3910954,3641.48417132217,4548.21419283233,906.730021510176,0.523860994677354,0.0391103151664466,0.0894931344717518,0.00014385919862097,0.000748861449881081,1335.36049980781,6,FALSE,0.000710805525401357,8.5164153456573e-06,0.000609532576630599,0.000811595786490601,0.0223476829508451
"480","tv",0,0,0,0,0,0,0,0,0,TRUE,1,0.828771365892636,NA,NA,0.062732613509498,NA,NA,0.062732613509498,0.167354334416573,0,5.1849514968008,0.0008179548071,5648.87673040264,1e-04,"1_251_1",1,251,1,1751,3,8364139,7787.83891992552,10390.8272849894,2602.98836506386,0,0.0836430478052075,0,0,0,Inf,6,FALSE,0,0,0,0,0
"481","(Intercept)",46.9349945844227,50408.1841836697,0.3002095419193,46.9349945844227,0.323728595046289,50408.1841836697,0.3002095419193,46.9349945844227,0.323728595046289,TRUE,1,0.829255595311767,NA,NA,0.0626438477377169,NA,NA,0.0626438477377169,0.175458964321869,0,4.61715713753124,0.0007174301946,5648.87673040264,1e-04,"1_252_7",1,252,7,1764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"482","trend",0.536489640554696,90581.3152231103,0.53946349367584,84.3401445280357,0.581726209533295,90581.3152231103,0.53946349367584,84.3401445280357,0.581726209533295,TRUE,1,0.829255595311767,NA,NA,0.0626438477377169,NA,NA,0.0626438477377169,0.175458964321869,0,4.61715713753124,0.0007174301946,5648.87673040264,1e-04,"1_252_7",1,252,7,1764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"483","season",0.626140433519039,36.5822560151469,0.000217868239027734,0.0340616908893348,0.000234936499602048,36.5822560151469,0.000217868239027734,0.0340616908893348,0.000234936499602048,TRUE,1,0.829255595311767,NA,NA,0.0626438477377169,NA,NA,0.0626438477377169,0.175458964321869,0,4.61715713753124,0.0007174301946,5648.87673040264,1e-04,"1_252_7",1,252,7,1764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"484","weekday",0.843142344595337,-37.3444116553147,-0.000222407311388927,-0.0347713330123973,-0.00023983117253253,-37.3444116553147,-0.000222407311388927,-0.0347713330123973,-0.00023983117253253,FALSE,1,0.829255595311767,NA,NA,0.0626438477377169,NA,NA,0.0626438477377169,0.175458964321869,0,4.61715713753124,0.0007174301946,5648.87673040264,1e-04,"1_252_7",1,252,7,1764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"485","holiday",0.873280189167006,-839.610548627635,-0.0050003606016773,-20.9902637156909,-0.144777870808298,-839.610548627635,-0.0050003606016773,-20.9902637156909,-0.144777870808298,FALSE,1,0.829255595311767,NA,NA,0.0626438477377169,NA,NA,0.0626438477377169,0.175458964321869,0,4.61715713753124,0.0007174301946,5648.87673040264,1e-04,"1_252_7",1,252,7,1764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"486","A",0.149370000037748,961.942800243091,0.00572891906523191,0.901539644089125,0.00621826347150294,961.942800243091,0.00572891906523191,0.901539644089125,0.00621826347150294,TRUE,1,0.829255595311767,NA,NA,0.0626438477377169,NA,NA,0.0626438477377169,0.175458964321869,0,4.61715713753124,0.0007174301946,5648.87673040264,1e-04,"1_252_7",1,252,7,1764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"487","C",-0.373295507185382,-4650.1421330083,-0.0276942536657036,0,0,-4650.1421330083,-0.0276942536657036,0,0,FALSE,1,0.829255595311767,NA,NA,0.0626438477377169,NA,NA,0.0626438477377169,0.175458964321869,0,4.61715713753124,0.0007174301946,5648.87673040264,1e-04,"1_252_7",1,252,7,1764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
